player_name,general_position,pass_completion_percentage,xpass_completion_percentage,passes_completed_over_expected_p100,share_team_touches,team_name,competition,dribbling_goals_added_above_avg_p90,fouling_goals_added_above_avg_p90,interrupting_goals_added_above_avg_p90,passing_goals_added_above_avg_p90,receiving_goals_added_above_avg_p90,shooting_goals_added_above_avg_p90,shots_p90,shots_on_target_p90,goals_p90,xgoals_p90,goals_minus_xgoals_p90,key_passes_p90,primary_assists_p90,xassists_p90,primary_assists_minus_xassists_p90,points_added_p90,xpoints_added_p90,avg_distance_yds_p90,avg_vertical_distance_yds_p90,attempted_passes_p90,Age,rating,Accurate long balls_percentile,Long ball accuracy_percentile,Chances created_percentile,Successful crosses_percentile,Cross accuracy_percentile,Dribbles_percentile,Dribbles success rate_percentile,Touches in opposition box_percentile,Dispossessed_percentile,Fouls won_percentile,Tackles won_percentile,Tackles won %_percentile,Duels won_percentile,Duels won %_percentile,Aerials won_percentile,Aerials won %_percentile,Interceptions_percentile,Blocked scoring attempt_percentile,Fouls committed_percentile,Recoveries_percentile,Possession won final 3rd_percentile,Dribbled past_percentile
diogo pacheco,6,0.6042000000000001,0.7463000000000001,-14.2098,0.0306,San Antonio FC,uslc,-0.106954356846473,-0.0116701244813278,-0.01200622406639,-0.0148070539419087,0.0491452282157676,0.0127157676348547,2.240663900414938,0.933609958506224,0.1867219917012448,0.2309937759336099,-0.0442717842323651,0.1867219917012448,0.0,0.0082717842323651,-0.0082717842323651,0.0995788381742738,0.1913900414937759,2.894097510373444,-0.2989419087136929,17.925311203319502,26.0,6.48,0.0,0.0,26.47058823529412,38.23529411764706,63.725490196078425,44.11764705882353,20.588235294117645,84.31372549019608,41.17647058823529,11.76470588235294,19.607843137254903,51.9607843137255,33.33333333333333,11.76470588235294,87.25490196078431,55.88235294117647,55.88235294117647,50.0,52.94117647058824,2.941176470588235,0.0,65.68627450980392
bobosi byaruhanga,2,0.7289,0.7797000000000001,-5.0762,0.082,Oakland Roots SC,uslc,0.0030230061349693,0.0059769938650306,0.0137484662576687,-0.0090414110429447,-0.0178481595092024,-0.0012561349693251,1.1042944785276074,0.1380368098159509,0.0,0.0482162576687116,-0.0482162576687116,0.1380368098159509,0.0,0.0051073619631901,-0.0051073619631901,0.0,0.0317070552147239,3.007532208588957,0.7678987730061348,31.05828220858896,23.0,6.83,78.125,44.53125,11.71875,0.0,0.0,41.40625,43.75,42.1875,88.28125,21.09375,75.0,34.375,37.5,27.34375,33.59375,17.96875,93.75,89.0625,84.375,71.09375,47.65625,21.875
anuar pelaez,5,0.7195,0.7973,-7.7781,0.0263,Spokane Velocity FC,usl1,0.0308715083798882,0.0119865921787709,-0.0251899441340782,-0.0173061452513966,0.1478413407821229,0.015868156424581,2.7150837988826817,0.9050279329608938,0.6033519553072626,0.7415597765363128,-0.1382078212290503,0.3016759776536313,0.0,0.020604469273743,-0.020604469273743,0.1585608938547486,0.3271675977653631,1.4616603351955308,-0.4116871508379889,8.245810055865922,32.0,6.89,10.344827586206897,100.0,17.24137931034483,0.0,0.0,51.72413793103448,89.65517241379311,72.41379310344827,27.58620689655172,68.96551724137932,17.24137931034483,44.82758620689656,48.27586206896552,51.72413793103448,48.27586206896552,58.620689655172406,62.06896551724138,51.72413793103448,82.75862068965517,6.896551724137931,34.48275862068966,68.96551724137932
blake willey,2,0.8119000000000001,0.8185,-0.6551,0.0438,Sacramento Republic FC,uslc,0.0074756995581737,-0.0073298969072164,-0.0017363770250368,-0.0073298969072164,-0.0367290132547864,-0.0207967599410898,0.5301914580265096,0.0,0.0,0.0480353460972017,-0.0480353460972017,1.0603829160530192,0.0,0.097820324005891,-0.097820324005891,0.0,0.0242032400589101,2.211640648011782,0.2629882179675994,28.895434462444776,18.0,6.57,9.375,95.3125,66.40625,50.0,89.0625,50.78125,71.09375,82.03125,78.90625,7.8125,74.21875,54.6875,26.5625,34.375,51.5625,30.46875,40.625,72.65625,62.5,51.5625,96.09375,39.0625
patrick leal,2,0.8639,0.8312,3.2727,0.0778,Las Vegas Lights FC,uslc,-0.0432338425381903,-0.0052984723854289,-0.0054994124559341,-0.0339905992949471,-0.0156944770857814,-0.0118766157461809,0.5287896592244419,0.0,0.0,0.0192902467685076,-0.0192902467685076,1.163337250293772,0.2115158636897767,0.0463748531139835,0.1651410105757932,0.0,0.0167097532314923,2.2986380728554643,0.3105052878965922,33.41950646298473,22.0,6.86,57.03125,60.15625,72.65625,0.0,0.0,67.96875,72.65625,31.25,33.59375,42.96875,41.40625,52.34375,24.21875,39.0625,24.21875,48.4375,60.15625,50.0,71.09375,10.15625,34.375,44.53125
jacob erlandson,1,0.8637,0.8504,1.3363,0.0995,Loudoun United FC,uslc,-0.0110657894736842,0.0039342105263157,-0.0292631578947368,0.0161447368421052,0.0089868421052631,0.0024078947368421,0.5263157894736842,0.3947368421052631,0.131578947368421,0.0749605263157894,0.0566184210526315,0.0,0.0,0.0,0.0,0.0726973684210526,0.057578947368421,2.966776315789474,1.236394736842105,54.07894736842105,26.0,7.27,59.375,72.91666666666666,0.0,0.0,0.0,0.0,0.0,55.208333333333336,54.16666666666666,70.83333333333334,43.75,31.25,94.79166666666666,85.41666666666666,97.91666666666666,85.41666666666666,57.29166666666666,0.0,42.70833333333333,59.375,0.0,55.208333333333336
samuel careaga,2,0.8503000000000001,0.8415,0.882,0.0774,Hartford Athletic,uslc,0.0012340720221606,0.0300041551246537,-0.0593102493074792,0.0091495844875346,-0.0183490304709141,-0.012764542936288,1.1218836565096957,0.2493074792243767,0.0,0.1292409972299169,-0.1292409972299169,0.997229916897507,0.0,0.11198891966759,-0.11198891966759,0.0,0.0703421052631579,2.4404584487534624,0.0183614958448753,36.64819944598338,,6.61,58.59375,83.59375,60.9375,60.9375,73.4375,63.28125,41.40625,51.5625,42.1875,17.96875,6.25,13.28125,2.34375,18.75,23.4375,57.8125,42.96875,59.375,11.71875,43.75,41.40625,75.78125
dawson mccartney,4,0.7799,0.8136,-3.3732,0.077,Birmingham Legion FC,uslc,-0.014941011235955,-0.0014789325842696,-0.0142205056179775,-0.047566011235955,0.0043988764044943,-0.0016432584269662,0.8848314606741573,0.2528089887640449,0.1264044943820224,0.1866488764044944,-0.0602443820224719,0.6320224719101123,0.1264044943820224,0.072442415730337,0.0539620786516854,0.0014915730337078,0.0913398876404494,2.053542134831461,-0.0463904494382022,33.87640449438202,26.0,6.81,33.33333333333333,14.705882352941178,38.23529411764706,25.49019607843137,25.49019607843137,35.294117647058826,53.92156862745098,11.76470588235294,87.25490196078431,37.25490196078432,48.03921568627451,44.11764705882353,32.35294117647059,31.37254901960784,55.88235294117647,43.13725490196079,54.90196078431373,0.0,48.03921568627451,70.58823529411765,26.47058823529412,9.803921568627452
jearl margaritha,6,0.6735,0.7557,-8.2199,0.0463,Phoenix Rising FC,uslc,-0.0037834394904458,-0.0245732484076433,-0.010108280254777,-0.0609554140127388,0.0138726114649681,0.0072038216560509,1.5286624203821657,0.7643312101910827,0.5732484076433121,0.2117197452229299,0.3615286624203821,0.7643312101910827,0.1910828025477706,0.1523885350318471,0.0386942675159235,0.3550509554140127,0.1350764331210191,2.8549872611464973,-0.6299044585987261,18.72611464968153,25.0,6.92,10.784313725490197,51.9607843137255,40.19607843137255,60.78431372549019,32.35294117647059,98.0392156862745,74.50980392156863,82.35294117647058,25.49019607843137,48.03921568627451,28.431372549019606,100.0,60.78431372549019,75.49019607843137,10.784313725490197,45.09803921568628,79.41176470588235,39.21568627450981,16.666666666666664,3.92156862745098,34.31372549019608,87.25490196078431
eric kinzner,1,0.5595,0.602,-4.2521,0.1031,Chattanooga Red Wolves SC,usl1,0.0192069970845481,-0.0183673469387755,-0.0234927113702623,-0.024,0.027734693877551,0.001469387755102,0.3498542274052478,0.1749271137026239,0.0,0.0941545189504373,-0.0941545189504373,0.0874635568513119,0.0,0.0251895043731778,-0.0251895043731778,0.0,0.0682827988338192,2.692880466472303,1.6541020408163265,27.201166180758012,22.0,6.91,38.775510204081634,14.285714285714285,34.69387755102041,0.0,0.0,0.0,0.0,57.14285714285714,28.57142857142857,34.69387755102041,36.734693877551024,44.89795918367347,34.69387755102041,55.10204081632652,63.26530612244898,53.06122448979592,6.122448979591836,63.26530612244898,42.85714285714285,34.69387755102041,0.0,85.71428571428571
stephen carroll,1,0.8285,0.8202,0.833,0.099,Detroit City FC,uslc,-0.0096870967741935,0.0085451612903225,0.0129290322580645,0.0256741935483871,-0.0161612903225806,-0.0044129032258064,0.3870967741935484,0.1935483870967742,0.0,0.016074193548387,-0.016074193548387,0.2903225806451613,0.0967741935483871,0.0194419354838709,0.0773322580645161,0.0,0.0100258064516129,2.397358064516129,1.2533709677419351,50.2258064516129,31.0,6.76,83.33333333333334,41.66666666666667,68.75,0.0,0.0,0.0,0.0,11.458333333333332,100.0,34.375,7.291666666666667,4.166666666666666,22.916666666666664,81.25,42.70833333333333,84.375,21.875,0.0,30.20833333333333,93.75,0.0,0.0
aldair sanchez,4,0.7578,0.7573000000000001,0.0533,0.0768,Rhode Island FC,uslc,-0.0098263636363636,-0.0013990909090909,-0.0237927272727272,-0.0059563636363636,-0.0123954545454545,-0.0107754545454545,0.2454545454545454,0.0818181818181818,0.0,0.0097036363636363,-0.0097036363636363,1.3909090909090909,0.1636363636363636,0.1537118181818181,0.0099245454545454,0.0,0.0050318181818181,1.6325345454545452,0.1952427272727272,44.59090909090909,23.0,6.78,10.606060606060606,19.696969696969692,92.42424242424242,96.96969696969695,80.3030303030303,22.727272727272727,31.818181818181817,39.39393939393939,4.545454545454546,92.42424242424242,80.3030303030303,71.21212121212122,62.121212121212125,34.84848484848485,19.696969696969692,9.090909090909092,7.575757575757576,0.0,68.18181818181817,43.93939393939394,37.87878787878788,71.21212121212122
nick moon,4,0.8053,0.7684000000000001,3.6938,0.0254,Tampa Bay Rowdies,uslc,0.0278490566037735,-0.0015849056603773,-0.0104150943396226,0.0326603773584905,0.0426226415094339,0.0421981132075471,1.6981132075471697,0.8490566037735848,0.2830188679245283,0.3149716981132075,-0.0319528301886792,0.8490566037735848,0.2830188679245283,0.161377358490566,0.1216415094339622,0.1460094339622641,0.3722264150943396,5.351292452830189,1.3627358490566035,31.98113207547169,29.0,6.72,13.28125,11.71875,76.5625,54.6875,56.25,96.09375,85.9375,90.625,26.5625,39.0625,21.09375,100.0,74.21875,97.65625,88.28125,100.0,16.40625,66.40625,5.46875,88.28125,55.46875,52.34375
pedro dolabella,6,0.6386000000000001,0.7025,-6.3876,0.0715,North Carolina FC,uslc,-0.0157697368421052,-0.0033157894736842,0.0005131578947368,0.0284013157894736,0.0205657894736842,-0.0018059210526315,1.381578947368421,0.6907894736842105,0.2960526315789473,0.2149144736842105,0.0811381578947368,0.6907894736842105,0.1973684210526315,0.0723256578947368,0.1250427631578947,0.0400657894736842,0.1523684210526316,1.7232434210526315,0.4325427631578947,28.125,25.0,7.02,8.59375,10.15625,48.4375,43.75,49.21875,59.375,53.125,87.5,68.75,75.78125,25.0,32.03125,87.5,17.1875,96.09375,21.875,29.6875,74.21875,74.21875,60.15625,32.8125,48.4375
ronaldo damus,5,0.7261000000000001,0.8034,-7.7329,0.0366,Birmingham Legion FC,uslc,0.0313803019410496,-0.0068260244428468,-0.0012746225736879,-0.0273105679367361,-0.0426254493170381,-0.0085341480948957,2.005751258087707,0.7117181883537024,0.3882099209202013,0.376078360891445,0.0121315600287562,0.3882099209202013,0.0,0.0635176132278936,-0.0635176132278936,0.2422429906542056,0.2458015815959741,0.9066642703091302,-0.2106362329259525,10.158159597411936,25.0,6.6,25.0,51.92307692307693,25.0,44.230769230769226,48.07692307692308,48.07692307692308,65.38461538461539,50.0,26.923076923076923,38.46153846153847,11.538461538461538,57.692307692307686,9.615384615384617,11.538461538461538,32.69230769230769,17.307692307692307,36.53846153846153,55.76923076923077,25.0,34.61538461538461,32.69230769230769,32.69230769230769
luke biasi,4,0.7368,0.7683,-3.1579,0.102,Pittsburgh Riverhounds SC,uslc,0.0212742537313432,0.0070690298507462,0.0029468283582089,-0.019276119402985,-0.0026277985074626,-0.0030559701492537,0.503731343283582,0.0,0.0,0.0265550373134328,-0.0265550373134328,0.503731343283582,0.167910447761194,0.056535447761194,0.111375,0.0,0.0173619402985074,1.7944337686567164,0.5094570895522388,49.11380597014926,26.0,7.22,92.42424242424242,71.21212121212122,60.60606060606061,50.0,69.6969696969697,84.84848484848484,90.9090909090909,71.21212121212122,57.57575757575758,65.15151515151516,92.42424242424242,83.33333333333334,84.84848484848484,90.9090909090909,78.78787878787878,92.42424242424242,56.060606060606055,75.75757575757575,62.121212121212125,63.63636363636363,0.0,36.36363636363637
emmanuel samadia,4,0.7162000000000001,0.7114,0.4837,0.129,Hartford Athletic,uslc,-0.0329970297029703,0.0025841584158415,0.057519801980198,0.0205930693069306,0.0167346534653465,-0.0073960396039603,0.3564356435643564,0.0,0.0,0.034289108910891,-0.034289108910891,1.4257425742574257,0.0891089108910891,0.2403980198019802,-0.1512891089108911,0.0,0.017349504950495,1.9158059405940595,0.3196247524752475,46.78217821782178,24.0,7.16,59.09090909090909,65.15151515151516,100.0,100.0,62.121212121212125,96.96969696969695,92.42424242424242,66.66666666666666,3.0303030303030303,78.78787878787878,43.93939393939394,78.78787878787878,87.87878787878788,66.66666666666666,62.121212121212125,42.42424242424242,80.3030303030303,60.60606060606061,34.84848484848485,96.96969696969695,87.87878787878788,63.63636363636363
juan galindrez,5,0.7117,0.7356,-2.3867000000000003,0.0291,Forward Madison FC,usl1,-0.0364686064318529,-0.0101577335375191,-0.0214180704441041,-0.0388943338437978,0.070552833078101,0.0005788667687595,2.2052067381317,0.5513016845329249,0.0,0.3092526799387442,-0.3092526799387442,0.4134762633996937,0.0,0.0291500765696784,-0.0291500765696784,0.0,0.2742036753445636,2.046018376722818,-0.2154349157733537,15.298621745788669,31.0,6.26,17.24137931034483,37.93103448275862,24.13793103448276,0.0,0.0,17.24137931034483,58.620689655172406,82.75862068965517,62.06896551724138,0.0,75.86206896551724,100.0,31.03448275862069,31.03448275862069,58.620689655172406,75.86206896551724,55.172413793103445,65.51724137931035,79.3103448275862,13.79310344827586,0.0,58.620689655172406
lewis jamieson,5,0.6909000000000001,0.7374,-4.6497,0.0326,Sacramento Republic FC,uslc,0.0283986486486486,0.0390202702702702,-0.0135,0.0031216216216216,-0.0706621621621621,0.0303648648648648,2.4324324324324325,1.0135135135135134,0.4054054054054054,0.4156013513513514,-0.0101959459459459,0.8108108108108109,0.0,0.0588445945945945,-0.0588445945945945,0.108222972972973,0.2491216216216216,3.527695945945946,-0.2143783783783784,22.2972972972973,23.0,6.66,0.0,0.0,57.84313725490197,83.33333333333334,54.90196078431373,9.803921568627452,12.745098039215684,83.33333333333334,96.07843137254902,13.725490196078432,0.0,0.0,0.0,5.88235294117647,28.431372549019606,16.666666666666664,57.84313725490197,92.15686274509804,10.784313725490197,1.96078431372549,0.0,82.35294117647058
joel garcia,4,0.744,0.7302000000000001,1.3724,0.0789,Monterey Bay FC,uslc,-0.0115515041020966,0.0044056517775752,-0.0036426618049225,-0.0058167730173199,-0.0180902461257976,-0.0065469462169553,0.3281677301731996,0.0820419325432999,0.0,0.0120273473108477,-0.0120273473108477,0.4102096627164995,0.0,0.035130355515041,-0.035130355515041,0.0,0.0020756608933454,1.7371148587055607,0.5014813126709207,33.96536007292616,23.0,6.57,46.96969696969697,66.66666666666666,31.818181818181817,43.93939393939394,43.93939393939394,42.42424242424242,50.0,45.45454545454545,68.18181818181817,48.48484848484848,19.696969696969692,40.909090909090914,15.151515151515152,42.42424242424242,31.818181818181817,16.666666666666664,13.636363636363637,57.57575757575758,22.727272727272727,25.75757575757576,39.39393939393939,89.39393939393939
taylor davila,2,0.7388,0.7244,1.438,0.1169,Louisville City FC,uslc,0.0176089655172413,0.001731724137931,0.0426662068965517,0.0648806896551724,0.0014648275862068,0.0095213793103448,1.3034482758620691,0.5586206896551724,0.1241379310344827,0.09108,0.0330579310344827,1.9241379310344824,0.1862068965517241,0.204231724137931,-0.0180248275862068,0.0846558620689655,0.0638503448275862,1.409350344827586,0.4869186206896552,44.44137931034483,24.0,7.69,89.0625,78.90625,94.53125,91.40625,71.09375,71.875,78.90625,50.78125,32.03125,30.46875,68.75,67.1875,49.21875,60.15625,61.71875,42.96875,25.0,80.46875,14.84375,96.09375,95.3125,61.71875
abdellatif aboukoura,6,0.7634000000000001,0.7308,3.2602,0.0811,Loudoun United FC,uslc,-0.0057168539325842,0.0102269662921348,-0.0217078651685393,0.042876404494382,-0.0058314606741573,0.0229483146067415,2.629213483146068,1.348314606741573,0.7415730337078652,0.4437910112359551,0.2977820224719101,1.550561797752809,0.0674157303370786,0.1401640449438202,-0.0727483146067415,0.3772786516853932,0.2734853932584269,1.2931820224719102,0.0751685393258426,35.325842696629216,20.0,7.73,21.09375,46.09375,86.71875,78.90625,47.65625,95.3125,51.5625,94.53125,3.125,35.9375,35.9375,57.03125,53.90625,33.59375,29.6875,57.8125,41.40625,95.3125,3.90625,33.59375,91.40625,82.03125
eliot goldthorp,6,0.6667000000000001,0.6744,-0.7738,0.0292,,,0.0287852760736196,-0.0030552147239263,-0.0236871165644171,0.0487361963190184,-0.0488282208588957,-0.0021533742331288,1.47239263803681,0.5521472392638037,0.1840490797546012,0.1387546012269938,0.0452944785276073,1.47239263803681,0.3680981595092025,0.239723926380368,0.1283742331288343,0.0081533742331288,0.0542944785276073,3.760453987730061,0.4401349693251534,25.950920245398773,23.0,6.58,8.333333333333332,100.0,100.0,100.0,81.25,93.75,37.5,100.0,0.0,95.83333333333334,80.20833333333334,15.625,95.83333333333334,7.291666666666667,30.20833333333333,26.041666666666668,91.66666666666666,97.91666666666666,96.875,46.875,97.91666666666666,3.125
jake dengler,1,0.7874,0.7672,2.0236,0.1135,FC Naples,usl1,0.0095995457986373,-0.0069833459500378,0.0533800151400454,0.0114731264193792,0.0029841029523088,0.0112755488266464,0.6131718395155186,0.1362604087812263,0.0681302043906131,0.040224072672218,0.0279061317183951,0.1362604087812263,0.0,0.0050620741862225,-0.0050620741862225,0.0,0.0267411052233156,1.81422558667676,0.9656979560938684,42.308856926570776,26.0,6.88,93.87755102040816,65.3061224489796,51.02040816326531,77.55102040816327,85.71428571428571,61.224489795918366,100.0,85.71428571428571,100.0,57.14285714285714,42.85714285714285,61.224489795918366,51.02040816326531,77.55102040816327,69.38775510204081,57.14285714285714,10.20408163265306,59.18367346938776,46.93877551020408,42.85714285714285,0.0,87.75510204081633
luis paredes,6,0.7136,0.7253000000000001,-1.1725,0.0616,San Antonio FC,uslc,0.128324644549763,0.0012263033175355,0.0022073459715639,-0.0093625592417061,0.0002665876777251,0.0208471563981042,3.0924170616113744,0.7464454976303319,0.1066350710900474,0.407271327014218,-0.3006362559241706,0.8530805687203792,0.0,0.1358424170616113,-0.1358424170616113,0.0527736966824644,0.2295106635071089,1.9510912322274885,-0.2008791469194313,22.713270142180097,24.0,6.51,14.84375,26.5625,53.90625,72.65625,64.0625,87.5,42.96875,93.75,9.375,47.65625,63.28125,75.78125,39.0625,9.375,0.0,0.0,10.15625,97.65625,91.40625,37.5,58.59375,10.15625
stefan stojanovic,6,0.6629,0.729,-6.61,0.0348,,,-0.0508443983402489,-0.01200622406639,-0.0343755186721991,-0.0196244813278008,0.0295394190871369,-0.0178692946058091,1.4937759336099583,0.7468879668049793,0.0,0.2312178423236514,-0.2312178423236514,0.5601659751037344,0.1867219917012448,0.1380248962655602,0.0486970954356846,0.0,0.1581721991701244,2.6021203319502075,0.5852800829875519,16.61825726141079,24.0,6.28,11.76470588235294,22.54901960784314,13.725490196078432,0.0,0.0,17.647058823529413,12.745098039215684,49.01960784313725,67.64705882352942,15.68627450980392,30.392156862745097,67.64705882352942,25.49019607843137,3.92156862745098,83.33333333333334,33.33333333333333,0.0,23.52941176470588,92.15686274509804,7.84313725490196,36.27450980392157,85.29411764705883
ben morris,5,0.763,0.7671,-0.4125,0.0587,Detroit City FC,uslc,-0.0109547038327526,-0.0081951219512195,0.0131498257839721,0.0389686411149825,-0.079567944250871,-0.013766550522648,1.358885017421603,0.5226480836236934,0.2090592334494773,0.1832822299651567,0.0257770034843205,0.7317073170731708,0.1045296167247386,0.0647142857142857,0.0398153310104529,0.1037038327526132,0.0780940766550522,1.974794425087108,0.2027665505226481,32.19512195121951,26.0,6.6,79.41176470588235,78.43137254901961,43.13725490196079,76.47058823529412,86.27450980392157,53.92156862745098,46.07843137254902,36.27450980392157,18.62745098039216,20.588235294117645,22.54901960784314,84.31372549019608,12.745098039215684,7.84313725490196,46.07843137254902,35.294117647058826,73.52941176470588,52.94117647058824,40.19607843137255,72.54901960784314,49.01960784313725,39.21568627450981
dariusz formella,6,0.77,0.8150000000000001,-4.5048,0.0423,Phoenix Rising FC,uslc,0.038280442804428,-0.0149557195571955,0.007450184501845,-0.0437822878228782,-0.0407047970479704,-0.0182988929889298,1.2177121771217714,0.4428044280442804,0.1107011070110701,0.1932619926199262,-0.082560885608856,0.6642066420664207,0.2214022140221402,0.0651476014760147,0.1562546125461254,0.0552841328413284,0.1534760147601476,1.7906457564575644,-0.3708265682656826,23.57933579335793,29.0,6.52,47.05882352941176,49.01960784313725,28.431372549019606,0.0,0.0,10.784313725490197,16.666666666666664,73.52941176470588,63.725490196078425,34.31372549019608,36.27450980392157,28.431372549019606,15.68627450980392,39.21568627450981,39.21568627450981,64.70588235294117,67.64705882352942,31.37254901960784,21.568627450980397,8.823529411764707,50.98039215686274,33.33333333333333
ryan doghman,4,0.7548,0.762,-0.7156,0.0866,Orange County SC,uslc,0.0115474576271186,-0.0063,0.013278813559322,0.0165355932203389,-0.0102203389830508,-0.0028525423728813,0.7627118644067796,0.3813559322033898,0.0762711864406779,0.1019211864406779,-0.02565,0.9915254237288136,0.1525423728813559,0.2025991525423728,-0.0500567796610169,0.0439627118644067,0.0559372881355932,1.5088957627118644,0.2569805084745762,35.46610169491525,28.0,7.07,30.303030303030305,51.51515151515152,83.33333333333334,66.66666666666666,72.72727272727273,75.75757575757575,74.24242424242425,84.84848484848484,54.54545454545454,33.33333333333333,39.39393939393939,56.060606060606055,21.21212121212121,56.060606060606055,9.090909090909092,12.12121212121212,50.0,59.09090909090909,28.78787878787879,74.24242424242425,0.0,84.84848484848484
adam larsson,5,0.6923,0.686,0.6288,0.0194,Monterey Bay FC,uslc,0.0022690355329949,-0.0044162436548223,-0.0385126903553299,-0.0402182741116751,0.0346903553299492,-0.0115888324873096,1.5228426395939083,0.4568527918781725,0.1522842639593908,0.4243096446700508,-0.2720253807106599,0.7614213197969543,0.1522842639593908,0.0593147208121827,0.0929695431472081,0.1233959390862944,0.2323401015228426,2.0805989847715733,-0.0645837563451776,7.918781725888325,25.0,6.25,36.53846153846153,51.92307692307693,55.76923076923077,0.0,0.0,38.46153846153847,65.38461538461539,25.0,69.23076923076923,13.461538461538462,0.0,0.0,0.0,7.6923076923076925,3.8461538461538463,5.769230769230769,0.0,21.153846153846157,21.153846153846157,11.538461538461538,30.76923076923077,73.07692307692307
giordano colli,2,0.6503,0.6844,-3.4155,0.0824,FC Tulsa,uslc,-0.0023065326633165,0.0010402010050251,-0.0080050251256281,-0.0296231155778894,-0.0293969849246231,-0.0139477386934673,0.9045226130653268,0.3618090452261306,0.0,0.044737688442211,-0.044737688442211,1.2663316582914574,0.0904522613065326,0.1762190954773869,-0.0857668341708542,0.0,0.044945728643216,1.8884080402010053,0.464164824120603,33.10552763819096,25.0,6.74,44.53125,28.125,83.59375,96.09375,82.8125,28.90625,32.8125,35.15625,47.65625,35.15625,40.625,13.28125,32.8125,20.3125,60.9375,20.3125,53.90625,44.53125,49.21875,26.5625,43.75,25.78125
jose sinisterra,5,0.7276,0.7565000000000001,-2.8905000000000003,0.0553,Oakland Roots SC,uslc,-0.0565576171875,-0.0114873046875,-0.020390625,-0.0322119140625,-0.0215244140625,-0.0303310546875,1.23046875,0.52734375,0.17578125,0.1162617187499999,0.05951953125,0.703125,0.087890625,0.1008984375,-0.0130078124999999,0.1391748046875,0.07604296875,1.4761230468750002,-0.06416015625,23.5546875,26.0,6.65,38.23529411764706,75.49019607843137,37.25490196078432,71.56862745098039,63.725490196078425,64.70588235294117,59.80392156862745,26.47058823529412,33.33333333333333,68.62745098039215,66.66666666666666,77.45098039215686,62.74509803921568,52.94117647058824,51.9607843137255,72.54901960784314,84.31372549019608,16.666666666666664,83.33333333333334,49.01960784313725,59.80392156862745,29.411764705882355
mark doyle,6,0.7778,0.7352000000000001,4.2598,0.0546,One Knoxville SC,usl1,-0.0598463611859838,0.0050943396226415,0.0494636118598382,0.0963800539083558,0.0543638814016172,0.0320943396226415,1.940700808625337,1.2129380053908356,0.4851752021563342,0.2797277628032344,0.2054474393530997,0.9703504043126684,0.4851752021563342,0.1697385444743935,0.3154366576819407,0.2058840970350404,0.1557897574123989,4.2732776280323455,0.7234932614555257,24.016172506738545,26.0,7.32,31.818181818181817,36.36363636363637,46.96969696969697,0.0,0.0,12.12121212121212,4.545454545454546,56.060606060606055,50.0,75.75757575757575,95.45454545454544,39.39393939393939,90.9090909090909,81.81818181818183,75.75757575757575,92.42424242424242,74.24242424242425,21.21212121212121,84.84848484848484,72.72727272727273,30.303030303030305,28.78787878787879
wesley leggett,6,0.6701,0.6541,1.6007,0.0313,Loudoun United FC,uslc,0.058305,-0.003015,-0.01542,-0.02931,0.052845,0.013905,2.1,0.45,0.3,0.2463749999999999,0.053625,0.45,0.0,0.046395,-0.046395,0.104235,0.096165,2.072895,-0.217125,14.55,24.0,6.47,0.0,0.0,19.230769230769237,76.92307692307693,51.92307692307693,0.0,0.0,46.15384615384615,55.76923076923077,96.15384615384616,63.46153846153846,57.692307692307686,92.3076923076923,90.3846153846154,82.6923076923077,88.46153846153845,90.3846153846154,96.15384615384616,48.07692307692308,84.61538461538461,84.61538461538461,67.3076923076923
nicolas cardona,4,0.7113,0.7107,0.0683,0.0657,The Miami FC,uslc,-0.0105711864406779,0.0043016949152542,-0.0205627118644067,0.0237661016949152,-0.0249864406779661,-0.0130881355932203,0.1525423728813559,0.0,0.0,0.0035694915254237,-0.0035694915254237,0.6101694915254237,0.0,0.0444203389830508,-0.0444203389830508,0.0,0.0023186440677966,3.123533898305085,1.667272881355932,29.59322033898305,26.0,6.8,27.27272727272727,40.909090909090914,59.09090909090909,0.0,0.0,0.0,0.0,0.0,66.66666666666666,69.6969696969697,100.0,90.9090909090909,83.33333333333334,50.0,25.75757575757576,30.303030303030305,89.39393939393939,0.0,86.36363636363636,36.36363636363637,78.78787878787878,4.545454545454546
wolfgang prentice,6,0.6724,0.7363000000000001,-6.3961,0.0607,Oakland Roots SC,uslc,-0.0381510373443983,-0.0014639004149377,-0.0033759336099585,-0.026850622406639,-0.0079020746887966,-0.0101576763485477,0.7468879668049793,0.4481327800829875,0.2987551867219917,0.1307427385892116,0.16801244813278,0.4481327800829875,0.0746887966804979,0.0437900414937759,0.0308987551867219,0.1524323651452282,0.0696771784232365,1.3808390041493777,0.0633958506224066,21.883817427385893,25.0,6.82,37.25490196078432,30.392156862745097,16.666666666666664,42.15686274509804,35.294117647058826,54.90196078431373,27.450980392156865,31.37254901960784,28.431372549019606,61.76470588235294,83.33333333333334,58.82352941176471,64.70588235294117,58.82352941176471,53.92156862745098,73.52941176470588,64.70588235294117,20.588235294117645,33.33333333333333,34.31372549019608,13.725490196078432,14.705882352941178
