player_name,rating,team_name,competition,Age,Cluster,adjustment,cluster_rating_zscore,cluster_rating_percentile,Cluster Name,Age Group
walmer martinez,5.223639381943557,AV Alta FC,usl1,27.0,7,0.717532882135104,-1.0322091264321192,18.3,Progressive Dribblers in Def 3rd,prime
juan torres,6.30411186310816,Charleston Battery,uslc,24.0,5,0.8134337887881496,-0.3056763125230886,42.4,10s,promising
max glasser,4.9438015579108665,FC Naples,usl1,24.0,2,0.717532882135104,-0.9474894153985678,20.6,Creative 9s,promising
grant robinson,5.572021453198825,Monterey Bay FC,uslc,26.0,3,0.8134337887881496,-0.6276824889020398,32.6,Attacking FBs,prime
lewis hilton,5.694036521517048,Tampa Bay Rowdies,uslc,31.0,5,0.8134337887881496,-0.9858510165881659,22.7,10s,prime
johnny rodriguez,5.588290128974588,Las Vegas Lights FC,uslc,27.0,0,0.8134337887881496,-0.35951785754676163,49.2,High Volume Goalscorers,prime
arthur rogers,6.03567871280807,FC Tulsa,uslc,28.0,3,0.8134337887881496,-0.060019995638918106,51.3,Attacking FBs,prime
mayele malango,5.368663006001787,Monterey Bay FC,uslc,28.0,6,0.8134337887881496,-0.8890892773216507,23.5,Difference Makers,prime
maalique foster,5.694036521517048,Indy Eleven,uslc,28.0,6,0.8134337887881496,-0.5176230927502348,42.5,Difference Makers,prime
matthew mahoney,5.856723279274678,Colorado Springs Switchbacks FC,uslc,30.0,4,0.8134337887881496,-0.4403363255005185,47.0,No-Nonsense Defender,prime
baboucarr njie,5.450006384880603,Oakland Roots SC,uslc,30.0,3,0.8134337887881496,-0.7770673555502284,25.0,Attacking FBs,prime
stavros zarokostas,4.850522283233303,One Knoxville SC,usl1,27.0,6,0.717532882135104,-1.480630223895273,4.9,Difference Makers,prime
rashid tetteh,4.570684459200613,Westchester SC,usl1,30.0,1,0.717532882135104,-1.8866452300306904,1.7,Progressive Passers in Def 3rd,prime
ramiz hamouda,5.32799131656238,Birmingham Legion FC,uslc,17.0,7,0.8134337887881496,-0.9000331264296833,21.8,Progressive Dribblers in Def 3rd,young
christian pinzon,5.677767845741285,Las Vegas Lights FC,uslc,27.0,6,0.8134337887881496,-0.5361964019788051,40.7,Difference Makers,prime
luis alvarez,6.401723917762737,Tampa Bay Rowdies,uslc,22.0,6,0.8134337887881496,0.29031585869259224,55.8,Difference Makers,promising
arturo rodriguez,5.970604009705018,Charleston Battery,uslc,26.0,6,0.8134337887881496,-0.20187683586453292,50.4,Difference Makers,prime
clay dimick,5.498812412207892,Charlotte Independence,uslc,30.0,3,0.8134337887881496,-0.7173134088909527,28.3,Attacking FBs,prime
allen gavilanes,5.474409398544248,The Miami FC,uslc,25.0,6,0.8134337887881496,-0.7683627673359393,27.9,Difference Makers,promising
ollie wright,5.022730174945728,Portland Hearts of Pine,usl1,26.0,6,0.717532882135104,-1.2840272263027976,10.6,Difference Makers,prime
wesley fonguck,5.65336483207764,Monterey Bay FC,uslc,28.0,7,0.8134337887881496,-0.4879030596069422,45.1,Progressive Dribblers in Def 3rd,prime
robbie mertz,5.775379900395862,Pittsburgh Riverhounds SC,uslc,28.0,3,0.8134337887881496,-0.37870771115505686,44.1,Attacking FBs,prime
tom brewitt,5.409334695441196,Orange County SC,uslc,28.0,7,0.8134337887881496,-0.7970006097239971,26.4,Progressive Dribblers in Def 3rd,prime
devin boyce,4.750067679734388,Forward Madison FC,usl1,28.0,2,0.717532882135104,-1.1767241823271113,11.2,Creative 9s,prime
moses mensah,5.360528668113906,Birmingham Legion FC,uslc,26.0,7,0.8134337887881496,-0.858820119747409,23.2,Progressive Dribblers in Def 3rd,prime
yanis leerman,5.523215425871536,Loudoun United FC,uslc,27.0,4,0.8134337887881496,-0.8370022195823935,25.3,No-Nonsense Defender,prime
elvis amoh,5.441872046992722,Indy Eleven,uslc,33.0,0,0.8134337887881496,-0.5358264109269052,41.9,High Volume Goalscorers,Veteran
darius johnson,5.092095517813816,Phoenix Rising FC,uslc,25.0,6,0.8134337887881496,-1.2048355342073536,12.4,Difference Makers,promising
kyle edwards,5.750976886732218,Hartford Athletic,uslc,28.0,0,0.8134337887881496,-0.16361946490215704,54.0,High Volume Goalscorers,prime
dakota barnathan,5.409334695441196,Richmond Kickers,uslc,30.0,1,0.8134337887881496,-0.8189519885507486,22.3,Progressive Passers in Def 3rd,prime
omar ciss,5.482543736432129,Charlotte Independence,uslc,23.0,7,0.8134337887881496,-0.7042713446888804,30.6,Progressive Dribblers in Def 3rd,promising
conor mcglynn,5.094483463159238,Westchester SC,usl1,26.0,7,0.717532882135104,-1.1958027654375571,12.0,Progressive Dribblers in Def 3rd,prime
sergio rivas,5.344259992338143,New Mexico United,uslc,27.0,5,0.8134337887881496,-1.3758178469188107,10.6,10s,prime
frank nodarse,5.645230494189759,Rhode Island FC,uslc,24.0,4,0.8134337887881496,-0.6918805510158531,31.3,No-Nonsense Defender,promising
jansen wilson,5.547618439535181,Louisville City FC,uslc,24.0,2,0.8134337887881496,-0.23302572206052227,55.6,Creative 9s,promising
kobe hernandez-foster,5.474409398544248,Birmingham Legion FC,uslc,23.0,5,0.8134337887881496,-1.2307139100515934,13.6,10s,promising
aodhan quinn,5.840454603498914,Indy Eleven,uslc,33.0,3,0.8134337887881496,-0.2990357822760219,48.7,Attacking FBs,Veteran
peter wilson,5.344259992338143,Oakland Roots SC,uslc,28.0,0,0.8134337887881496,-0.6533654465136686,33.5,High Volume Goalscorers,prime
jordan ayimbila,4.936626229089516,Chattanooga Red Wolves SC,usl1,24.0,3,0.717532882135104,-1.4056063316762202,10.5,Attacking FBs,promising
nathan dossantos,5.726573873068573,Charleston Battery,uslc,26.0,4,0.8134337887881496,-0.5951327719714946,37.4,No-Nonsense Defender,prime
aidan rocha,5.466275060656366,Colorado Springs Switchbacks FC,uslc,24.0,3,0.8134337887881496,-0.7571493733304702,27.0,Attacking FBs,promising
dion acoff,5.03708083258843,Union Omaha,usl1,33.0,2,0.717532882135104,-0.8371171202107509,24.3,Creative 9s,Veteran
david garcia,5.2164640531222055,Spokane Velocity FC,usl1,24.0,4,0.717532882135104,-1.2018446252134607,13.1,No-Nonsense Defender,promising
osvaldo lay,5.022730174945728,AV Alta FC,usl1,22.0,4,0.717532882135104,-1.432266851306975,8.1,No-Nonsense Defender,promising
lucky opara,5.180587409015451,Spokane Velocity FC,usl1,25.0,3,0.717532882135104,-1.106921023108245,15.1,Attacking FBs,promising
nil vinyals,4.785944323841144,Spokane Velocity FC,usl1,28.0,5,0.717532882135104,-1.9982855467350769,3.0,10s,prime
samory powder,4.699840377984931,Westchester SC,usl1,24.0,0,0.717532882135104,-1.4293398920092462,4.8,High Volume Goalscorers,promising
brandon mcmanus,4.520457157451156,Texoma FC,usl1,24.0,2,0.717532882135104,-1.448409832020199,2.8,Creative 9s,promising
jonathan bolanos,5.022730174945728,Westchester SC,usl1,27.0,6,0.717532882135104,-1.2840272263027976,10.6,Difference Makers,prime
ivan agyaakwah,4.735717022091686,Greenville Triumph SC,usl1,24.0,4,0.717532882135104,-1.7736331121862579,3.0,No-Nonsense Defender,promising
joshua ramos,5.295392670157067,Chattanooga Red Wolves SC,usl1,25.0,0,0.717532882135104,-0.7122087721786909,28.2,High Volume Goalscorers,promising
colby quinones,4.68548972034223,Portland Hearts of Pine,usl1,22.0,2,0.717532882135104,-1.2531357713032913,8.4,Creative 9s,promising
fabrice ngah,5.759111224620099,Charlotte Independence,uslc,27.0,3,0.8134337887881496,-0.39862569337481507,42.8,Attacking FBs,prime
matthew bentley,4.929450900268165,Chattanooga Red Wolves SC,usl1,27.0,0,0.717532882135104,-1.152855604845658,13.7,High Volume Goalscorers,prime
luke mccormick,4.850522283233303,Texoma FC,usl1,25.0,6,0.717532882135104,-1.480630223895273,4.9,Difference Makers,promising
jimmie villalobos,5.123184778444642,AV Alta FC,usl1,30.0,7,0.717532882135104,-1.159448623436349,13.4,Progressive Dribblers in Def 3rd,prime
ben zakowski,4.872048269697356,Greenville Triumph SC,usl1,24.0,0,0.717532882135104,-1.2219766766365552,11.7,High Volume Goalscorers,promising
niall reid-stephen,4.958152215553569,South Georgia Tormenta FC,usl1,23.0,0,0.717532882135104,-1.1182950689502098,16.1,High Volume Goalscorers,promising
jack denton,5.080132805516537,Spokane Velocity FC,usl1,26.0,7,0.717532882135104,-1.2139798364381607,10.6,Progressive Dribblers in Def 3rd,prime
michel poon-angeron,4.936626229089516,Portland Hearts of Pine,usl1,24.0,7,0.717532882135104,-1.3957505464442033,9.2,Progressive Dribblers in Def 3rd,promising
marco milanese,4.785944323841144,Union Omaha,usl1,26.0,7,0.717532882135104,-1.5866097919505475,6.3,Progressive Dribblers in Def 3rd,prime
brandon fricke,4.96532754437492,Greenville Triumph SC,usl1,33.0,1,0.717532882135104,-1.3842215298643126,11.8,Progressive Passers in Def 3rd,Veteran
dean guezen,4.764418337377091,Westchester SC,usl1,26.0,2,0.717532882135104,-1.159743829221293,12.1,Creative 9s,prime
pedro hernandez,4.886398927340058,Chattanooga Red Wolves SC,usl1,25.0,2,0.717532882135104,-1.0154108278218403,18.2,Creative 9s,promising
jordan skelton,5.209288724300855,One Knoxville SC,usl1,28.0,1,0.717532882135104,-1.0736323333978246,17.6,Progressive Passers in Def 3rd,prime
rodrigo robles,4.807470310305197,Greenville Triumph SC,usl1,25.0,0,0.717532882135104,-1.2997378824013144,8.9,High Volume Goalscorers,promising
brandon knapp,4.635262418592772,Union Omaha,usl1,25.0,3,0.717532882135104,-1.7745705363778372,2.0,Attacking FBs,promising
nico brown,4.728541693270335,Forward Madison FC,usl1,26.0,3,0.717532882135104,-1.6603673301606705,5.6,Attacking FBs,prime
jay tee kamara,4.886398927340058,Portland Hearts of Pine,usl1,23.0,6,0.717532882135104,-1.439671266063508,6.2,Difference Makers,promising
jerry desdunes,5.230814710764909,AV Alta FC,usl1,24.0,6,0.717532882135104,-1.046465270878556,15.9,Difference Makers,promising
emiliano terzaghi,5.287319627122972,Richmond Kickers,uslc,35.0,2,0.8134337887881496,-0.5410231572883166,41.6,Creative 9s,Veteran
derek waldeck,5.2882173413357165,Spokane Velocity FC,usl1,27.0,3,0.717532882135104,-0.9751480928576675,19.1,Attacking FBs,prime
marc torrellas,4.8218209679478985,FC Naples,usl1,23.0,1,0.717532882135104,-1.5669210571975414,6.7,Progressive Passers in Def 3rd,promising
sergio ors,4.82899629676925,Union Omaha,usl1,24.0,0,0.717532882135104,-1.273817480479728,10.5,High Volume Goalscorers,promising
angelo calfo,4.735717022091686,Texoma FC,usl1,26.0,7,0.717532882135104,-1.650229540452663,4.2,Progressive Dribblers in Def 3rd,prime
emmanuel alaribe,4.7213663644489845,AV Alta FC,usl1,24.0,2,0.717532882135104,-1.210684888538747,10.3,Creative 9s,promising
masashi wada,5.180587409015451,Portland Hearts of Pine,usl1,28.0,4,0.717532882135104,-1.2445154078233702,12.1,No-Nonsense Defender,prime
sean vinberg,4.8935742561614095,Portland Hearts of Pine,usl1,30.0,4,0.717532882135104,-1.585881668702652,6.1,No-Nonsense Defender,prime
yaniv bazini,4.778768995019793,South Georgia Tormenta FC,usl1,26.0,0,0.717532882135104,-1.3342984182967625,7.3,High Volume Goalscorers,prime
omar gomez,4.7213663644489845,Chattanooga Red Wolves SC,usl1,24.0,7,0.717532882135104,-1.6684066114532665,3.5,Progressive Dribblers in Def 3rd,promising
taylor gray,4.477405184523049,South Georgia Tormenta FC,usl1,27.0,0,0.717532882135104,-1.6971840451989715,0.8,High Volume Goalscorers,prime
griffin garnett,5.230379261907802,Richmond Kickers,uslc,18.0,7,0.8134337887881496,-1.0236721464765048,19.0,Progressive Dribblers in Def 3rd,young
souaibou marou,5.474409398544248,Charlotte Independence,uslc,24.0,0,0.8134337887881496,-0.496646732397984,44.8,High Volume Goalscorers,promising
adam aoumaich,4.793119652662495,AV Alta FC,usl1,25.0,0,0.717532882135104,-1.317018150349039,8.1,High Volume Goalscorers,promising
owen green,4.857697612054654,Chattanooga Red Wolves SC,usl1,26.0,7,0.717532882135104,-1.4957244369475269,7.0,Progressive Dribblers in Def 3rd,prime
josh kirkland,5.523215425871536,Richmond Kickers,uslc,24.0,2,0.8134337887881496,-0.26190048161312834,52.3,Creative 9s,promising
dani fernandez,4.886398927340058,One Knoxville SC,usl1,28.0,4,0.717532882135104,-1.5944158252246348,5.1,No-Nonsense Defender,prime
daniel bouman,4.527632486272506,Westchester SC,usl1,27.0,1,0.717532882135104,-1.941455088230659,0.8,Progressive Passers in Def 3rd,prime
ozzie ramos,4.886398927340058,Texoma FC,usl1,28.0,3,0.717532882135104,-1.4671003657931572,9.9,Attacking FBs,prime
hayden anderson,5.205976248244158,Richmond Kickers,uslc,24.0,2,0.8134337887881496,-0.637272355797001,34.1,Creative 9s,promising
julian cisneros,4.793119652662495,FC Naples,usl1,23.0,3,0.717532882135104,-1.581303572010324,7.9,Attacking FBs,promising
maciej bortniczuk,4.864872940876006,Texoma FC,usl1,23.0,2,0.717532882135104,-1.0408813574805662,16.8,Creative 9s,promising
callum stretch,4.663963733878176,South Georgia Tormenta FC,usl1,25.0,3,0.717532882135104,-1.739431088311017,3.3,Attacking FBs,promising
teddy baker,4.728541693270335,Texoma FC,usl1,23.0,5,0.717532882135104,-2.0622839000519444,1.5,10s,promising
maximiliano schenfeld,5.6859021836291666,Richmond Kickers,uslc,32.0,5,0.8134337887881496,-0.9949200126423667,21.2,10s,Veteran
declan watters,4.994028859660324,Chattanooga Red Wolves SC,usl1,26.0,3,0.717532882135104,-1.3353274355425786,11.8,Attacking FBs,prime
mason tunbridge,4.994028859660324,South Georgia Tormenta FC,usl1,24.0,6,0.717532882135104,-1.31679439256821,7.1,Difference Makers,promising
stuart ritchie,4.979678202017622,One Knoxville SC,usl1,23.0,3,0.717532882135104,-1.3528971595759893,11.2,Attacking FBs,promising
jonathan nyandjo,4.8935742561614095,South Georgia Tormenta FC,usl1,22.0,0,0.717532882135104,-1.196056274714969,12.9,High Volume Goalscorers,promising
connor evans,5.144710764908695,Greenville Triumph SC,usl1,23.0,5,0.717532882135104,-1.5982958385046566,7.6,10s,promising
klaidi cela,5.336125654450261,Richmond Kickers,uslc,26.0,1,0.8134337887881496,-0.9121550843152452,19.3,Progressive Passers in Def 3rd,prime
andres ferrin,5.108834120801941,FC Naples,usl1,24.0,0,0.717532882135104,-0.9368522554991053,17.7,High Volume Goalscorers,promising
philip spengler,5.080132805516537,Texoma FC,usl1,24.0,5,0.717532882135104,-1.6702939859861314,6.1,10s,promising
sebastian vivas,4.714191035627634,South Georgia Tormenta FC,usl1,28.0,2,0.717532882135104,-1.2191750650916555,9.3,Creative 9s,prime
stephen payne,4.714191035627634,Westchester SC,usl1,28.0,3,0.717532882135104,-1.6779370541940801,4.6,Attacking FBs,prime
eduardo blancas,5.058606819052483,AV Alta FC,usl1,23.0,2,0.717532882135104,-0.8116465905520239,26.2,Creative 9s,promising
nick spielman,5.580155791086707,Charlotte Independence,uslc,28.0,7,0.8134337887881496,-0.5806323246420589,40.8,Progressive Dribblers in Def 3rd,prime
patrick langlois,4.6209117609500705,Portland Hearts of Pine,usl1,25.0,4,0.717532882135104,-1.9101796165379692,2.0,No-Nonsense Defender,promising
chevone marsh,4.742892350913038,Greenville Triumph SC,usl1,31.0,0,0.717532882135104,-1.3774990881660734,5.6,High Volume Goalscorers,prime
bachir ndiaye,5.612693142638233,Charlotte Independence,uslc,26.0,4,0.8134337887881496,-0.7305796626335972,28.3,No-Nonsense Defender,prime
luca mastrantonio,5.151886093730047,AV Alta FC,usl1,29.0,4,0.717532882135104,-1.2786520339112981,9.1,No-Nonsense Defender,prime
nils seufert,5.791648576171625,Richmond Kickers,uslc,28.0,5,0.8134337887881496,-0.877023063937754,27.3,10s,prime
james vaughan,5.279185289235091,Richmond Kickers,uslc,30.0,3,0.8134337887881496,-0.986206168857695,17.8,Attacking FBs,prime
titus washington,4.570684459200613,Portland Hearts of Pine,usl1,24.0,0,0.717532882135104,-1.5848623035387643,2.4,High Volume Goalscorers,promising
kevin o'connor,4.75724300855574,FC Naples,usl1,30.0,3,0.717532882135104,-1.625227882093849,6.6,Attacking FBs,prime
guilherme franca,5.498812412207892,Richmond Kickers,uslc,26.0,1,0.8134337887881496,-0.7050370937274768,29.4,Progressive Passers in Def 3rd,prime
jayden onen,4.886398927340058,FC Naples,usl1,24.0,2,0.717532882135104,-1.0154108278218403,18.2,Creative 9s,promising
chandler o'dwyer,5.547618439535181,Richmond Kickers,uslc,26.0,1,0.8134337887881496,-0.6429016965511468,35.3,Progressive Passers in Def 3rd,prime
camron miller,5.159061422551398,Spokane Velocity FC,usl1,26.0,4,0.717532882135104,-1.2701178773893165,10.1,No-Nonsense Defender,prime
matt real,5.555752777423062,Colorado Springs Switchbacks FC,uslc,26.0,3,0.8134337887881496,-0.647600471121798,31.6,Attacking FBs,prime
dani pereira,7.13,Austin FC,mls,25.0,7,1.0,1.3824573766594468,94.4,Progressive Dribblers in Def 3rd,promising
mark delgado,7.46,Los Angeles FC,mls,30.0,5,1.0,0.9830266030746313,86.4,10s,prime
frederik kleemann,5.848588941386796,Sacramento Republic FC,uslc,26.0,1,0.8134337887881496,-0.25973341396377664,46.2,Progressive Passers in Def 3rd,prime
leo fernandes,5.466275060656366,Tampa Bay Rowdies,uslc,33.0,0,0.8134337887881496,-0.5064416520302151,43.1,High Volume Goalscorers,Veteran
zach ryan,5.344259992338143,Loudoun United FC,uslc,26.0,6,0.8134337887881496,-0.9169492411645062,19.5,Difference Makers,prime
dave romney,6.79,San Jose Earthquakes,mls,32.0,4,1.0,0.6696796488604102,62.6,No-Nonsense Defender,Veteran
christopher hegardt,5.775379900395862,Orange County SC,uslc,23.0,5,0.8134337887881496,-0.8951610560461566,25.8,10s,promising
kaick,6.47,FC Dallas,mls,19.0,3,1.0,0.4717260293718864,53.9,Attacking FBs,young
john klein,5.222244924019921,Charleston Battery,uslc,25.0,0,0.8134337887881496,-0.800289240997122,22.2,High Volume Goalscorers,promising
jeison palacios,7.3,Nashville SC,mls,31.0,4,1.0,1.2762608850066484,91.4,No-Nonsense Defender,prime
nick firmino,5.547618439535181,Lexington SC,uslc,24.0,6,0.8134337887881496,-0.6847828758073718,34.1,Difference Makers,promising
felipe,6.47,Houston Dynamo FC,mls,23.0,3,1.0,0.4717260293718864,53.9,Attacking FBs,promising
alexander freeman,7.47,Orlando City SC,mls,20.0,4,1.0,1.4784546303887276,98.0,No-Nonsense Defender,young
ben mines,5.417469033329077,Loudoun United FC,uslc,25.0,0,0.8134337887881496,-0.5652111698235962,39.5,High Volume Goalscorers,promising
joe gyau,5.230379261907802,Las Vegas Lights FC,uslc,32.0,3,0.8134337887881496,-1.0459601155169707,16.4,Attacking FBs,Veteran
christopher gloster,5.661499169965522,New Mexico United,uslc,24.0,7,0.8134337887881496,-0.4775998079363739,46.1,Progressive Dribblers in Def 3rd,promising
nicholas scardina,6.5,Charlotte FC,mls,24.0,7,1.0,0.5844761959012078,56.0,Progressive Dribblers in Def 3rd,promising
theo corbeanu,7.01,Toronto FC,mls,23.0,6,1.0,0.9847608109097526,81.9,Difference Makers,promising
samuel rogers,6.44,Chicago Fire FC,mls,26.0,1,1.0,0.4931973823696227,52.9,Progressive Passers in Def 3rd,prime
matty longstaff,6.84,Toronto FC,mls,25.0,1,1.0,1.0024410195102205,85.3,Progressive Passers in Def 3rd,promising
show,6.47,FC Dallas,mls,26.0,1,1.0,0.5313906551551668,56.3,Progressive Passers in Def 3rd,prime
evander,6.47,FC Cincinnati,mls,27.0,5,1.0,-0.12072716489151994,43.9,10s,prime
josh yaro,6.26,St. Louis City SC,mls,30.0,7,1.0,0.2804833651361641,52.1,Progressive Dribblers in Def 3rd,prime
zanka,6.47,LA Galaxy,mls,35.0,1,1.0,0.5313906551551668,56.3,Progressive Passers in Def 3rd,Veteran
nouhou,6.47,Seattle Sounders FC,mls,28.0,3,1.0,0.4717260293718864,53.9,Attacking FBs,prime
anton sorenson,5.637096156301877,Charlotte Independence,uslc,22.0,3,0.8134337887881496,-0.5480105600230047,36.5,Attacking FBs,promising
josh atencio,6.86,Colorado Rapids,mls,23.0,4,1.0,0.7529358969589138,65.7,No-Nonsense Defender,promising
jake davis,6.76,Sporting Kansas City,mls,23.0,6,1.0,0.699345613560974,66.8,Difference Makers,promising
alex dalou,5.759111224620099,FC Tulsa,uslc,24.0,6,0.8134337887881496,-0.44332985583595236,45.6,Difference Makers,promising
jacob rufe,5.466275060656366,Birmingham Legion FC,uslc,29.0,7,0.8134337887881496,-0.7248778480300181,29.2,Progressive Dribblers in Def 3rd,prime
ricky ruiz,5.669633507853403,El Paso Locomotive FC,uslc,28.0,3,0.8134337887881496,-0.5081745955834873,39.1,Attacking FBs,prime
maximiliano rodriguez,5.702170859404929,Rhode Island FC,uslc,29.0,5,0.8134337887881496,-0.976782020533965,24.2,10s,prime
matt myers,6.1007534159111225,Charleston Battery,uslc,24.0,0,0.8134337887881496,0.2575620792837433,58.9,High Volume Goalscorers,promising
thomas presthus,5.393066019665432,Hartford Athletic,uslc,22.0,4,0.8134337887881496,-0.9917986660533685,16.2,No-Nonsense Defender,promising
michael maldonado,5.978738347592899,North Carolina FC,uslc,27.0,5,0.8134337887881496,-0.6684361546911308,33.3,10s,prime
boluwatife akinyode,5.7103051972928105,The Miami FC,uslc,31.0,4,0.8134337887881496,-0.6144823277803662,36.4,No-Nonsense Defender,prime
panos armenakas,5.384931681777551,Oakland Roots SC,uslc,26.0,5,0.8134337887881496,-1.3304728666478054,12.1,10s,prime
ualefi,4.642437747414123,Chattanooga Red Wolves SC,usl1,31.0,3,0.717532882135104,-1.7657856743611324,2.6,Attacking FBs,prime
alhassan,4.642437747414123,Chattanooga Red Wolves SC,usl1,19.0,0,0.717532882135104,-1.4984609638001434,4.0,High Volume Goalscorers,young
david mason,4.4845805133444,Texoma FC,usl1,27.0,2,0.717532882135104,-1.4908607147847446,0.9,Creative 9s,prime
kalani kossa-rienzi,7.07,Seattle Sounders FC,mls,23.0,7,1.0,1.3064591689681864,92.3,Progressive Dribblers in Def 3rd,promising
dominick hernandez,5.482543736432129,San Antonio FC,uslc,26.0,7,0.8134337887881496,-0.7042713446888804,30.6,Progressive Dribblers in Def 3rd,prime
maximiliano urruti,6.58,New England Revolution,mls,34.0,6,1.0,0.49384667146985384,58.4,Difference Makers,Veteran
yeimar gomez andrade,7.18,Seattle Sounders FC,mls,33.0,4,1.0,1.1335358882663567,87.9,No-Nonsense Defender,Veteran
david pereira da costa,7.35,Portland Timbers FC,mls,24.0,5,1.0,0.8603872955228364,73.5,10s,promising
yevhen cheberko,7.12,Columbus Crew,mls,27.0,7,1.0,1.3697910087109035,93.7,Progressive Dribblers in Def 3rd,prime
lucas melano,5.116498531477461,The Miami FC,uslc,32.0,0,0.8134337887881496,-0.9276231962161154,18.5,High Volume Goalscorers,Veteran
kaick,6.51,FC Dallas,mls,19.0,7,1.0,0.5971425638497511,57.7,Progressive Dribblers in Def 3rd,young
felipe,7.02,Houston Dynamo FC,mls,23.0,4,1.0,0.9432358926126347,76.8,No-Nonsense Defender,promising
jeong sang-bin,6.01,Minnesota United FC,mls,23.0,2,1.0,0.31408524398670623,59.8,Creative 9s,promising
derrick etienne jr.,6.36,Toronto FC,mls,28.0,0,1.0,0.5697324723852905,61.7,High Volume Goalscorers,prime
emiro garces,6.66,LA Galaxy,mls,23.0,7,1.0,0.7871380830779037,69.0,Progressive Dribblers in Def 3rd,promising
kwaku owusu,4.728541693270335,Union Omaha,usl1,24.0,3,0.717532882135104,-1.6603673301606705,5.6,Attacking FBs,promising
prince owusu,7.0,CF Montréal,mls,28.0,0,1.0,1.3403850628028218,91.1,High Volume Goalscorers,prime
evander,7.89,FC Cincinnati,mls,27.0,5,1.0,1.462434805322555,98.5,10s,prime
ralph priso,6.68,Vancouver Whitecaps FC,mls,22.0,7,1.0,0.8124708189749901,72.2,Progressive Dribblers in Def 3rd,promising
abel caputo,4.735717022091686,One Knoxville SC,usl1,25.0,1,0.717532882135104,-1.6765407735974784,5.9,Progressive Passers in Def 3rd,promising
rodrigo schlegel,6.64,Orlando City SC,mls,28.0,1,1.0,0.747819200939921,69.7,Progressive Passers in Def 3rd,prime
jasper loeffelsend,6.79,San Diego FC,mls,27.0,3,1.0,0.863506798635133,73.7,Attacking FBs,prime
zanka,6.5,LA Galaxy,mls,35.0,7,1.0,0.5844761959012078,56.0,Progressive Dribblers in Def 3rd,Veteran
nouhou,6.88,Seattle Sounders FC,mls,28.0,3,1.0,0.9736951399904209,78.3,Attacking FBs,prime
teenage hadebe,6.76,FC Cincinnati,mls,29.0,1,1.0,0.9005922920821008,76.1,Progressive Passers in Def 3rd,prime
shapi suleymanov,6.83,Sporting Kansas City,mls,25.0,3,1.0,0.9124793947930389,77.3,Attacking FBs,promising
luiz fernando,5.7103051972928105,New Mexico United,uslc,28.0,6,0.8134337887881496,-0.4990497835216644,43.4,Difference Makers,prime
paul gindiri,5.384931681777551,Monterey Bay FC,uslc,22.0,0,0.8134337887881496,-0.6043908483525174,37.9,High Volume Goalscorers,promising
gennaro michael nigro,5.832320265611033,Las Vegas Lights FC,uslc,25.0,5,0.8134337887881496,-0.8316780836667488,31.8,10s,promising
wilmer cabrera,6.011275699144425,El Paso Locomotive FC,uslc,24.0,2,0.8134337887881496,0.3155947094389848,60.7,Creative 9s,promising
aaron gomez,4.814645639126548,Union Omaha,usl1,30.0,0,0.717532882135104,-1.2910977484274526,9.7,High Volume Goalscorers,prime
houssou landru,6.03567871280807,Charleston Battery,uslc,24.0,7,0.8134337887881496,-0.0036502310902231817,50.7,Progressive Dribblers in Def 3rd,promising
gabriel de freitas,4.778768995019793,South Georgia Tormenta FC,usl1,28.0,3,0.717532882135104,-1.5988732960437335,7.2,Attacking FBs,prime
roberto ydrach,5.677767845741285,Pittsburgh Riverhounds SC,uslc,24.0,4,0.8134337887881496,-0.6531814393981091,33.3,No-Nonsense Defender,promising
hope avayevu,6.1820967947899375,Phoenix Rising FC,uslc,22.0,5,0.8134337887881496,-0.44171125333610406,36.4,10s,promising
ronald alexis cerritos,4.8433469544119525,AV Alta FC,usl1,24.0,2,0.717532882135104,-1.0663518871392934,15.9,Creative 9s,promising
juan carlos obregon jr,5.266691354871663,Westchester SC,usl1,27.0,0,0.717532882135104,-0.7467693080741391,25.8,High Volume Goalscorers,prime
jon-talen maples,5.6859021836291666,New Mexico United,uslc,26.0,7,0.8134337887881496,-0.44669005292466796,47.2,Progressive Dribblers in Def 3rd,prime
jared trimmer,5.783514238283744,Sacramento Republic FC,uslc,28.0,3,0.8134337887881496,-0.36874872004517667,45.1,Attacking FBs,prime
almir de jesus soto,5.539484101647298,San Antonio FC,uslc,31.0,7,0.8134337887881496,-0.6321485829949025,35.9,Progressive Dribblers in Def 3rd,prime
juan sebastian herrera,5.311722640786617,Sacramento Republic FC,uslc,30.0,0,0.8134337887881496,-0.6925451250425897,29.8,High Volume Goalscorers,prime
bruno manuel rendon,5.572021453198825,Indy Eleven,uslc,25.0,0,0.8134337887881496,-0.37910769681122275,47.6,High Volume Goalscorers,promising
anton sojberg horup,5.799782914059507,Monterey Bay FC,uslc,24.0,2,0.8134337887881496,0.06534679331640268,57.9,Creative 9s,promising
damia viader i masdeu,4.5491584727365595,Forward Madison FC,usl1,27.0,2,0.717532882135104,-1.4144491258085634,3.7,Creative 9s,prime
guillermo diaz,5.393066019665432,El Paso Locomotive FC,uslc,29.0,3,0.8134337887881496,-0.8467802933193843,22.4,Attacking FBs,prime
dieng mamadou,5.417469033329077,Hartford Athletic,uslc,21.0,0,0.8134337887881496,-0.5652111698235962,39.5,High Volume Goalscorers,promising
