player_id,team_id,general_position,minutes_played,data
ljqE2wOVQx,Oa5wbm8M14,FB,1115,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0051, 'goals_added_above_avg': -0.057300000000000004, 'count_actions': 108}, {'action_type': 'Fouling', 'goals_added_raw': -0.023200000000000002, 'goals_added_above_avg': 0.052000000000000005, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 1.0423, 'goals_added_above_avg': 0.4171, 'count_actions': 122}, {'action_type': 'Passing', 'goals_added_raw': 0.6576000000000001, 'goals_added_above_avg': 0.08420000000000001, 'count_actions': 493}, {'action_type': 'Receiving', 'goals_added_raw': 0.12010000000000001, 'goals_added_above_avg': -0.1665, 'count_actions': 329}, {'action_type': 'Shooting', 'goals_added_raw': 0.0889, 'goals_added_above_avg': -0.0585, 'count_actions': 2}]"
ljqE9apEqx,p6qb32XQ0G,DM,505,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0876, 'goals_added_above_avg': -0.09960000000000001, 'count_actions': 24}, {'action_type': 'Fouling', 'goals_added_raw': -0.021, 'goals_added_above_avg': -0.011, 'count_actions': 12}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2958, 'goals_added_above_avg': -0.0051, 'count_actions': 68}, {'action_type': 'Passing', 'goals_added_raw': 0.0608, 'goals_added_above_avg': -0.047400000000000005, 'count_actions': 147}, {'action_type': 'Receiving', 'goals_added_raw': 0.0357, 'goals_added_above_avg': -0.1448, 'count_actions': 47}, {'action_type': 'Shooting', 'goals_added_raw': 0.0349, 'goals_added_above_avg': -0.0724, 'count_actions': 3}]"
ljqE9krAqx,vzqoxEZQap,CM,202,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.155, 'goals_added_above_avg': 0.1482, 'count_actions': 60}, {'action_type': 'Fouling', 'goals_added_raw': 0.3362, 'goals_added_above_avg': 0.3307, 'count_actions': 12}, {'action_type': 'Interrupting', 'goals_added_raw': 0.28150000000000003, 'goals_added_above_avg': 0.1796, 'count_actions': 19}, {'action_type': 'Passing', 'goals_added_raw': -0.1627, 'goals_added_above_avg': -0.1899, 'count_actions': 67}, {'action_type': 'Receiving', 'goals_added_raw': 0.1228, 'goals_added_above_avg': -0.0166, 'count_actions': 67}, {'action_type': 'Shooting', 'goals_added_raw': 0.08650000000000001, 'goals_added_above_avg': 0.022600000000000002, 'count_actions': 4}]"
ljqEJ1VoQx,2lqRn0Aqr0,DM,1238,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.011600000000000001, 'goals_added_above_avg': -0.0067, 'count_actions': 111}, {'action_type': 'Fouling', 'goals_added_raw': -0.0521, 'goals_added_above_avg': -0.026600000000000002, 'count_actions': 44}, {'action_type': 'Interrupting', 'goals_added_raw': 0.5692, 'goals_added_above_avg': -0.1558, 'count_actions': 179}, {'action_type': 'Passing', 'goals_added_raw': -0.0969, 'goals_added_above_avg': -0.33080000000000004, 'count_actions': 407}, {'action_type': 'Receiving', 'goals_added_raw': 0.0814, 'goals_added_above_avg': -0.44010000000000005, 'count_actions': 224}, {'action_type': 'Shooting', 'goals_added_raw': 0.065, 'goals_added_above_avg': -0.2116, 'count_actions': 4}]"
ljqEJzKYQx,2lqRgd2Qr0,DM,473,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.06860000000000001, 'goals_added_above_avg': -0.0828, 'count_actions': 53}, {'action_type': 'Fouling', 'goals_added_raw': -0.0589, 'goals_added_above_avg': -0.040600000000000004, 'count_actions': 17}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1173, 'goals_added_above_avg': -0.1699, 'count_actions': 56}, {'action_type': 'Passing', 'goals_added_raw': 0.047900000000000005, 'goals_added_above_avg': -0.0629, 'count_actions': 229}, {'action_type': 'Receiving', 'goals_added_raw': 0.049600000000000005, 'goals_added_above_avg': -0.091, 'count_actions': 173}, {'action_type': 'Shooting', 'goals_added_raw': 0.09860000000000001, 'goals_added_above_avg': 0.011600000000000001, 'count_actions': 4}]"
ljqELBmk5x,2lqRgd2Qr0,ST,546,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.2351, 'goals_added_above_avg': -0.1454, 'count_actions': 74}, {'action_type': 'Fouling', 'goals_added_raw': 0.0251, 'goals_added_above_avg': -0.059500000000000004, 'count_actions': 14}, {'action_type': 'Interrupting', 'goals_added_raw': 0.08370000000000001, 'goals_added_above_avg': -0.10300000000000001, 'count_actions': 16}, {'action_type': 'Passing', 'goals_added_raw': -0.0849, 'goals_added_above_avg': 0.0995, 'count_actions': 120}, {'action_type': 'Receiving', 'goals_added_raw': 1.0999, 'goals_added_above_avg': 0.09530000000000001, 'count_actions': 127}, {'action_type': 'Shooting', 'goals_added_raw': 0.2389, 'goals_added_above_avg': -0.11280000000000001, 'count_actions': 11}]"
ljqEVpwkQx,e7Mz0LJqr0,ST,342,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0181, 'goals_added_above_avg': -0.012700000000000001, 'count_actions': 33}, {'action_type': 'Fouling', 'goals_added_raw': 0.019200000000000002, 'goals_added_above_avg': -0.0119, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0417, 'goals_added_above_avg': -0.1022, 'count_actions': 7}, {'action_type': 'Passing', 'goals_added_raw': -0.22030000000000002, 'goals_added_above_avg': -0.20550000000000002, 'count_actions': 61}, {'action_type': 'Receiving', 'goals_added_raw': 0.7911, 'goals_added_above_avg': 0.38820000000000005, 'count_actions': 65}, {'action_type': 'Shooting', 'goals_added_raw': 0.2773, 'goals_added_above_avg': 0.1179, 'count_actions': 11}]"
N6MmGz4RqE,jYQJw0PMGR,FB,1032,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.3161, 'goals_added_above_avg': 0.2533, 'count_actions': 163}, {'action_type': 'Fouling', 'goals_added_raw': -0.043500000000000004, 'goals_added_above_avg': -0.0105, 'count_actions': 19}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3921, 'goals_added_above_avg': -0.1443, 'count_actions': 124}, {'action_type': 'Passing', 'goals_added_raw': 0.5345, 'goals_added_above_avg': 0.1145, 'count_actions': 624}, {'action_type': 'Receiving', 'goals_added_raw': 0.0951, 'goals_added_above_avg': -0.1971, 'count_actions': 422}, {'action_type': 'Shooting', 'goals_added_raw': 0.2763, 'goals_added_above_avg': 0.12860000000000002, 'count_actions': 14}]"
N6MmoVrRqE,2lqRgd2Qr0,CM,466,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0804, 'goals_added_above_avg': -0.09040000000000001, 'count_actions': 57}, {'action_type': 'Fouling', 'goals_added_raw': 0.0286, 'goals_added_above_avg': 0.034800000000000005, 'count_actions': 21}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3783, 'goals_added_above_avg': 0.10250000000000001, 'count_actions': 61}, {'action_type': 'Passing', 'goals_added_raw': -0.0901, 'goals_added_above_avg': -0.18660000000000002, 'count_actions': 185}, {'action_type': 'Receiving', 'goals_added_raw': 0.38930000000000003, 'goals_added_above_avg': 0.213, 'count_actions': 144}, {'action_type': 'Shooting', 'goals_added_raw': 0.1618, 'goals_added_above_avg': 0.0582, 'count_actions': 6}]"
N6MmozJeqE,odMX7pAQYL,W,26,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0236, 'goals_added_above_avg': 0.0204, 'count_actions': 6}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0021000000000000003, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0115, 'count_actions': 0}, {'action_type': 'Passing', 'goals_added_raw': 0.001, 'goals_added_above_avg': 0.0011, 'count_actions': 5}, {'action_type': 'Receiving', 'goals_added_raw': 0.002, 'goals_added_above_avg': -0.0235, 'count_actions': 5}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.012, 'count_actions': 0}]"
N6MmW2k0qE,p6qb32XQ0G,CB,479,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.015600000000000001, 'goals_added_above_avg': -0.043300000000000005, 'count_actions': 30}, {'action_type': 'Fouling', 'goals_added_raw': 0.0026000000000000003, 'goals_added_above_avg': 0.024, 'count_actions': 4}, {'action_type': 'Interrupting', 'goals_added_raw': 0.4591, 'goals_added_above_avg': 0.1988, 'count_actions': 63}, {'action_type': 'Passing', 'goals_added_raw': 0.2843, 'goals_added_above_avg': 0.069, 'count_actions': 128}, {'action_type': 'Receiving', 'goals_added_raw': 0.029400000000000003, 'goals_added_above_avg': -0.1291, 'count_actions': 77}, {'action_type': 'Shooting', 'goals_added_raw': 0.0004, 'goals_added_above_avg': -0.0785, 'count_actions': 1}]"
N6MmWnavqE,9jYQJ7ZMGR,W,22,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0058000000000000005, 'goals_added_above_avg': -0.0053, 'count_actions': 5}, {'action_type': 'Fouling', 'goals_added_raw': -0.0009000000000000001, 'goals_added_above_avg': -0.0035, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': -0.10200000000000001, 'goals_added_above_avg': -0.1106, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': -0.0066, 'goals_added_above_avg': -0.0028, 'count_actions': 3}, {'action_type': 'Receiving', 'goals_added_raw': 0.0159, 'goals_added_above_avg': -0.0151, 'count_actions': 3}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0122, 'count_actions': 0}]"
NPqxKxwZ59,p6qb32XQ0G,AM,358,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0689, 'goals_added_above_avg': -0.0804, 'count_actions': 77}, {'action_type': 'Fouling', 'goals_added_raw': 0.22990000000000002, 'goals_added_above_avg': 0.20140000000000002, 'count_actions': 14}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3037, 'goals_added_above_avg': 0.1343, 'count_actions': 34}, {'action_type': 'Passing', 'goals_added_raw': 0.09340000000000001, 'goals_added_above_avg': 0.0814, 'count_actions': 60}, {'action_type': 'Receiving', 'goals_added_raw': 0.3274, 'goals_added_above_avg': -0.0081, 'count_actions': 56}, {'action_type': 'Shooting', 'goals_added_raw': 0.2165, 'goals_added_above_avg': 0.0661, 'count_actions': 11}]"
NPqxKyO859,9jYQJ7ZMGR,AM,111,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.1237, 'goals_added_above_avg': -0.1233, 'count_actions': 3}, {'action_type': 'Fouling', 'goals_added_raw': -0.003, 'goals_added_above_avg': -0.015600000000000001, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.157, 'goals_added_above_avg': 0.112, 'count_actions': 11}, {'action_type': 'Passing', 'goals_added_raw': -0.0228, 'goals_added_above_avg': -0.0088, 'count_actions': 24}, {'action_type': 'Receiving', 'goals_added_raw': 0.0708, 'goals_added_above_avg': -0.07540000000000001, 'count_actions': 18}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.058800000000000005, 'count_actions': 0}]"
NPqxxjWWq9,Oa5wbm8M14,FB,710,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.06570000000000001, 'goals_added_above_avg': 0.009300000000000001, 'count_actions': 87}, {'action_type': 'Fouling', 'goals_added_raw': -0.27840000000000004, 'goals_added_above_avg': -0.2869, 'count_actions': 17}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3854, 'goals_added_above_avg': 0.0328, 'count_actions': 67}, {'action_type': 'Passing', 'goals_added_raw': -0.2043, 'goals_added_above_avg': -0.37220000000000003, 'count_actions': 236}, {'action_type': 'Receiving', 'goals_added_raw': 0.1487, 'goals_added_above_avg': -0.2419, 'count_actions': 164}, {'action_type': 'Shooting', 'goals_added_raw': 0.0659, 'goals_added_above_avg': -0.1253, 'count_actions': 2}]"
NPqxxvLmq9,eVq3dWDQWO,CB,524,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.025500000000000002, 'goals_added_above_avg': -0.055, 'count_actions': 70}, {'action_type': 'Fouling', 'goals_added_raw': -0.7713, 'goals_added_above_avg': -0.7273000000000001, 'count_actions': 22}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1343, 'goals_added_above_avg': -0.1776, 'count_actions': 55}, {'action_type': 'Passing', 'goals_added_raw': 0.2218, 'goals_added_above_avg': -0.054700000000000006, 'count_actions': 245}, {'action_type': 'Receiving', 'goals_added_raw': 0.0181, 'goals_added_above_avg': -0.1505, 'count_actions': 196}, {'action_type': 'Shooting', 'goals_added_raw': 0.0539, 'goals_added_above_avg': -0.0337, 'count_actions': 2}]"
NPqxz7mM9d,4JMAOrPqKg,AM,1031,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.2328, 'goals_added_above_avg': -0.2718, 'count_actions': 102}, {'action_type': 'Fouling', 'goals_added_raw': 0.027100000000000003, 'goals_added_above_avg': -0.08080000000000001, 'count_actions': 9}, {'action_type': 'Interrupting', 'goals_added_raw': 0.7202000000000001, 'goals_added_above_avg': 0.2642, 'count_actions': 70}, {'action_type': 'Passing', 'goals_added_raw': 0.1109, 'goals_added_above_avg': 0.11270000000000001, 'count_actions': 350}, {'action_type': 'Receiving', 'goals_added_raw': 2.2533, 'goals_added_above_avg': 1.1414, 'count_actions': 288}, {'action_type': 'Shooting', 'goals_added_raw': 0.614, 'goals_added_above_avg': 0.1307, 'count_actions': 24}]"
NWMWgmxZMl,9jYQJ7ZMGR,ST,846,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1553, 'goals_added_above_avg': 0.1588, 'count_actions': 113}, {'action_type': 'Fouling', 'goals_added_raw': 0.0252, 'goals_added_above_avg': -0.0703, 'count_actions': 12}, {'action_type': 'Interrupting', 'goals_added_raw': 0.19870000000000002, 'goals_added_above_avg': -0.13970000000000002, 'count_actions': 29}, {'action_type': 'Passing', 'goals_added_raw': -0.6455000000000001, 'goals_added_above_avg': -0.5238, 'count_actions': 145}, {'action_type': 'Receiving', 'goals_added_raw': 1.6508, 'goals_added_above_avg': 0.5128, 'count_actions': 172}, {'action_type': 'Shooting', 'goals_added_raw': 0.6125, 'goals_added_above_avg': 0.1569, 'count_actions': 17}]"
NWMWgW1zMl,2lqRgd2Qr0,CB,679,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.048400000000000006, 'goals_added_above_avg': -0.0826, 'count_actions': 56}, {'action_type': 'Fouling', 'goals_added_raw': -0.0001, 'goals_added_above_avg': 0.0723, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.428, 'goals_added_above_avg': 0.0166, 'count_actions': 92}, {'action_type': 'Passing', 'goals_added_raw': 0.4546, 'goals_added_above_avg': 0.025400000000000002, 'count_actions': 304}, {'action_type': 'Receiving', 'goals_added_raw': 0.22, 'goals_added_above_avg': 0.0649, 'count_actions': 220}, {'action_type': 'Shooting', 'goals_added_raw': 0.0834, 'goals_added_above_avg': 0.0018000000000000002, 'count_actions': 2}]"
NWMWl7eZ5l,eVq3dWDQWO,DM,700,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.41100000000000003, 'goals_added_above_avg': -0.42, 'count_actions': 64}, {'action_type': 'Fouling', 'goals_added_raw': -0.0316, 'goals_added_above_avg': -0.0471, 'count_actions': 27}, {'action_type': 'Interrupting', 'goals_added_raw': 0.26890000000000003, 'goals_added_above_avg': -0.11280000000000001, 'count_actions': 52}, {'action_type': 'Passing', 'goals_added_raw': -0.10310000000000001, 'goals_added_above_avg': -0.1947, 'count_actions': 195}, {'action_type': 'Receiving', 'goals_added_raw': 0.2736, 'goals_added_above_avg': -0.157, 'count_actions': 174}, {'action_type': 'Shooting', 'goals_added_raw': 0.1626, 'goals_added_above_avg': -0.0473, 'count_actions': 5}]"
NWMWoAKYMl,N6MmGYWqEG,CB,77,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0047, 'goals_added_above_avg': -0.0085, 'count_actions': 11}, {'action_type': 'Fouling', 'goals_added_raw': 0.0044, 'goals_added_above_avg': 0.0061, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0859, 'goals_added_above_avg': -0.1293, 'count_actions': 9}, {'action_type': 'Passing', 'goals_added_raw': 0.0308, 'goals_added_above_avg': 0.006, 'count_actions': 45}, {'action_type': 'Receiving', 'goals_added_raw': -0.0006000000000000001, 'goals_added_above_avg': -0.037700000000000004, 'count_actions': 38}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0187, 'count_actions': 0}]"
NWMWV0DYQl,9jYQJ7ZMGR,W,1102,"[{'action_type': 'Dribbling', 'goals_added_raw': 1.1605, 'goals_added_above_avg': 1.0512, 'count_actions': 224}, {'action_type': 'Fouling', 'goals_added_raw': 0.1216, 'goals_added_above_avg': 0.0275, 'count_actions': 31}, {'action_type': 'Interrupting', 'goals_added_raw': 0.46840000000000004, 'goals_added_above_avg': -0.0085, 'count_actions': 68}, {'action_type': 'Passing', 'goals_added_raw': -0.1316, 'goals_added_above_avg': -0.09380000000000001, 'count_actions': 328}, {'action_type': 'Receiving', 'goals_added_raw': 0.7805000000000001, 'goals_added_above_avg': -0.37620000000000003, 'count_actions': 329}, {'action_type': 'Shooting', 'goals_added_raw': 0.7418, 'goals_added_above_avg': 0.2154, 'count_actions': 27}]"
NWMWVbkEQl,Oa5wbm8M14,CM,917,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0298, 'goals_added_above_avg': -0.0509, 'count_actions': 104}, {'action_type': 'Fouling', 'goals_added_raw': -0.015300000000000001, 'goals_added_above_avg': 0.0007, 'count_actions': 21}, {'action_type': 'Interrupting', 'goals_added_raw': 0.6118, 'goals_added_above_avg': 0.0668, 'count_actions': 114}, {'action_type': 'Passing', 'goals_added_raw': 0.0322, 'goals_added_above_avg': -0.1618, 'count_actions': 415}, {'action_type': 'Receiving', 'goals_added_raw': 0.0872, 'goals_added_above_avg': -0.24750000000000003, 'count_actions': 267}, {'action_type': 'Shooting', 'goals_added_raw': 0.0322, 'goals_added_above_avg': -0.16590000000000002, 'count_actions': 5}]"
NWMWVe1KQl,e7Mz0LJqr0,FB,83,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.2614, 'goals_added_above_avg': -0.269, 'count_actions': 19}, {'action_type': 'Fouling', 'goals_added_raw': -0.0402, 'goals_added_above_avg': -0.0422, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0043, 'goals_added_above_avg': -0.0441, 'count_actions': 8}, {'action_type': 'Passing', 'goals_added_raw': -0.0111, 'goals_added_above_avg': -0.027800000000000002, 'count_actions': 38}, {'action_type': 'Receiving', 'goals_added_raw': 0.1259, 'goals_added_above_avg': 0.0736, 'count_actions': 30}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0251, 'count_actions': 0}]"
NWMWVpzLQl,N6MmGYWqEG,DM,995,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0818, 'goals_added_above_avg': 0.0524, 'count_actions': 125}, {'action_type': 'Fouling', 'goals_added_raw': 0.010700000000000001, 'goals_added_above_avg': 0.0125, 'count_actions': 14}, {'action_type': 'Interrupting', 'goals_added_raw': 0.29860000000000003, 'goals_added_above_avg': -0.24930000000000002, 'count_actions': 84}, {'action_type': 'Passing', 'goals_added_raw': 0.2359, 'goals_added_above_avg': 0.0302, 'count_actions': 375}, {'action_type': 'Receiving', 'goals_added_raw': 0.26780000000000004, 'goals_added_above_avg': -0.29910000000000003, 'count_actions': 292}, {'action_type': 'Shooting', 'goals_added_raw': 0.039900000000000005, 'goals_added_above_avg': -0.23440000000000003, 'count_actions': 5}]"
Oa5w06v9q1,9jYQJ7ZMGR,W,512,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.2117, 'goals_added_above_avg': -0.2403, 'count_actions': 78}, {'action_type': 'Fouling', 'goals_added_raw': -0.027, 'goals_added_above_avg': -0.0614, 'count_actions': 12}, {'action_type': 'Interrupting', 'goals_added_raw': 0.212, 'goals_added_above_avg': -0.018000000000000002, 'count_actions': 41}, {'action_type': 'Passing', 'goals_added_raw': -0.1728, 'goals_added_above_avg': -0.18460000000000001, 'count_actions': 137}, {'action_type': 'Receiving', 'goals_added_raw': 0.361, 'goals_added_above_avg': -0.1311, 'count_actions': 98}, {'action_type': 'Shooting', 'goals_added_raw': 0.1315, 'goals_added_above_avg': -0.08460000000000001, 'count_actions': 5}]"
Oa5wA664Q1,Oa5wbm8M14,CM,748,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.10980000000000001, 'goals_added_above_avg': -0.13440000000000002, 'count_actions': 59}, {'action_type': 'Fouling', 'goals_added_raw': -0.0178, 'goals_added_above_avg': -0.0155, 'count_actions': 31}, {'action_type': 'Interrupting', 'goals_added_raw': 0.7714000000000001, 'goals_added_above_avg': 0.3412, 'count_actions': 86}, {'action_type': 'Passing', 'goals_added_raw': -0.0354, 'goals_added_above_avg': -0.1726, 'count_actions': 206}, {'action_type': 'Receiving', 'goals_added_raw': 0.12760000000000002, 'goals_added_above_avg': -0.2053, 'count_actions': 146}, {'action_type': 'Shooting', 'goals_added_raw': 1.5078e-06, 'goals_added_above_avg': -0.18630000000000002, 'count_actions': 1}]"
Oa5wAaO9Q1,2lqRn0Aqr0,W,304,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1129, 'goals_added_above_avg': 0.093, 'count_actions': 44}, {'action_type': 'Fouling', 'goals_added_raw': 0.0325, 'goals_added_above_avg': 0.0038, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3618, 'goals_added_above_avg': 0.23370000000000002, 'count_actions': 13}, {'action_type': 'Passing', 'goals_added_raw': -0.1241, 'goals_added_above_avg': -0.10200000000000001, 'count_actions': 61}, {'action_type': 'Receiving', 'goals_added_raw': 0.6649, 'goals_added_above_avg': 0.3153, 'count_actions': 62}, {'action_type': 'Shooting', 'goals_added_raw': 0.1333, 'goals_added_above_avg': -0.0183, 'count_actions': 5}]"
Oa5wAdvBQ1,2lqRn0Aqr0,FB,1064,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0118, 'goals_added_above_avg': -0.0756, 'count_actions': 169}, {'action_type': 'Fouling', 'goals_added_raw': -0.0927, 'goals_added_above_avg': -0.051800000000000006, 'count_actions': 40}, {'action_type': 'Interrupting', 'goals_added_raw': 0.17750000000000002, 'goals_added_above_avg': -0.3835, 'count_actions': 138}, {'action_type': 'Passing', 'goals_added_raw': 0.1572, 'goals_added_above_avg': -0.2969, 'count_actions': 409}, {'action_type': 'Receiving', 'goals_added_raw': 0.17270000000000002, 'goals_added_above_avg': -0.12350000000000001, 'count_actions': 244}, {'action_type': 'Shooting', 'goals_added_raw': 0.1738, 'goals_added_above_avg': 0.0236, 'count_actions': 8}]"
Oa5wALgjQ1,4JMAOrPqKg,CB,513,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.015600000000000001, 'goals_added_above_avg': -0.040100000000000004, 'count_actions': 55}, {'action_type': 'Fouling', 'goals_added_raw': 0.0056, 'goals_added_above_avg': 0.0364, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.6345000000000001, 'goals_added_above_avg': 0.3322, 'count_actions': 63}, {'action_type': 'Passing', 'goals_added_raw': 0.3375, 'goals_added_above_avg': 0.1135, 'count_actions': 263}, {'action_type': 'Receiving', 'goals_added_raw': 0.2521, 'goals_added_above_avg': 0.06760000000000001, 'count_actions': 229}, {'action_type': 'Shooting', 'goals_added_raw': 0.0341, 'goals_added_above_avg': -0.06420000000000001, 'count_actions': 2}]"
Oa5wAoG9Q1,e7Mz0LJqr0,ST,278,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.31820000000000004, 'goals_added_above_avg': -0.2884, 'count_actions': 26}, {'action_type': 'Fouling', 'goals_added_raw': 0.032600000000000004, 'goals_added_above_avg': -0.006200000000000001, 'count_actions': 7}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1257, 'goals_added_above_avg': 0.0252, 'count_actions': 5}, {'action_type': 'Passing', 'goals_added_raw': -0.2031, 'goals_added_above_avg': -0.12760000000000002, 'count_actions': 41}, {'action_type': 'Receiving', 'goals_added_raw': 0.3774, 'goals_added_above_avg': -0.08610000000000001, 'count_actions': 40}, {'action_type': 'Shooting', 'goals_added_raw': 0.2635, 'goals_added_above_avg': 0.0945, 'count_actions': 9}]"
Oa5wdLeBq1,Oa5wbm8M14,W,610,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.1277, 'goals_added_above_avg': -0.1986, 'count_actions': 90}, {'action_type': 'Fouling', 'goals_added_raw': 0.0592, 'goals_added_above_avg': 0.018500000000000003, 'count_actions': 21}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3809, 'goals_added_above_avg': 0.1066, 'count_actions': 49}, {'action_type': 'Passing', 'goals_added_raw': 0.1227, 'goals_added_above_avg': 0.0988, 'count_actions': 135}, {'action_type': 'Receiving', 'goals_added_raw': 0.8284, 'goals_added_above_avg': 0.279, 'count_actions': 115}, {'action_type': 'Shooting', 'goals_added_raw': 0.228, 'goals_added_above_avg': -0.0325, 'count_actions': 11}]"
Oa5wn424M1,jYQJw0PMGR,CB,235,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.019, 'goals_added_above_avg': 0.0068000000000000005, 'count_actions': 14}, {'action_type': 'Fouling', 'goals_added_raw': 0.0137, 'goals_added_above_avg': 0.0363, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.07540000000000001, 'goals_added_above_avg': -0.0641, 'count_actions': 24}, {'action_type': 'Passing', 'goals_added_raw': 0.0413, 'goals_added_above_avg': -0.09970000000000001, 'count_actions': 87}, {'action_type': 'Receiving', 'goals_added_raw': 0.0123, 'goals_added_above_avg': -0.0432, 'count_actions': 61}, {'action_type': 'Shooting', 'goals_added_raw': 0.034, 'goals_added_above_avg': 0.005, 'count_actions': 1}]"
Oa5wV39AM1,gOMna8JQwN,CB,1014,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.043500000000000004, 'goals_added_above_avg': -0.0102, 'count_actions': 127}, {'action_type': 'Fouling', 'goals_added_raw': -0.0002, 'goals_added_above_avg': 0.08990000000000001, 'count_actions': 11}, {'action_type': 'Interrupting', 'goals_added_raw': -0.2457, 'goals_added_above_avg': -0.8393, 'count_actions': 113}, {'action_type': 'Passing', 'goals_added_raw': 0.6853, 'goals_added_above_avg': 0.09860000000000001, 'count_actions': 584}, {'action_type': 'Receiving', 'goals_added_raw': 0.18330000000000002, 'goals_added_above_avg': -0.061500000000000006, 'count_actions': 446}, {'action_type': 'Shooting', 'goals_added_raw': 0.057800000000000004, 'goals_added_above_avg': -0.06960000000000001, 'count_actions': 2}]"
Oa5wVXwAM1,4JMAOrPqKg,ST,453,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.11420000000000001, 'goals_added_above_avg': -0.0397, 'count_actions': 31}, {'action_type': 'Fouling', 'goals_added_raw': -0.013800000000000002, 'goals_added_above_avg': -0.0839, 'count_actions': 10}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1097, 'goals_added_above_avg': -0.0451, 'count_actions': 14}, {'action_type': 'Passing', 'goals_added_raw': -0.3532, 'goals_added_above_avg': -0.20020000000000002, 'count_actions': 73}, {'action_type': 'Receiving', 'goals_added_raw': 0.4671, 'goals_added_above_avg': -0.3664, 'count_actions': 70}, {'action_type': 'Shooting', 'goals_added_raw': 0.32780000000000004, 'goals_added_above_avg': 0.0361, 'count_actions': 10}]"
