player_id,team_id,general_position,minutes_played,attempted_passes,pass_completion_percentage,xpass_completion_percentage,passes_completed_over_expected,passes_completed_over_expected_p100,avg_distance_yds,avg_vertical_distance_yds,share_team_touches,count_games
odMXRLKWqY,WBLMvYAQxe,FB,369,235,0.7787000000000001,0.7631,3.6723,1.5627,21.1781,7.0781,0.0555,8
odMXRO3xqY,mKAqBBmqbg,CB,669,286,0.9091,0.8652000000000001,12.5638,4.3929,17.9624,5.7214,0.0472,14
odMXRoXoqY,Vj58weDM8n,GK,1705,506,0.8182,0.8187000000000001,-0.2803,-0.055400000000000005,30.1982,21.4645,0.051000000000000004,17
odMXrvAqYL,YgOMngl5wN,CB,682,334,0.8263,0.8363,-3.3385,-0.9995,21.5908,8.739,0.0629,10
odMXRxV2qY,eVq3ya6MWO,W,1549,534,0.6854,0.7042,-10.0242,-1.8772000000000002,19.1218,-1.1,0.0796,16
OlMl9V2R5L,Vj58weDM8n,FB,1187,776,0.8144,0.8210000000000001,-5.0879,-0.6557000000000001,22.9981,7.7362,0.0796,17
OlMl9zeE5L,pzeQZ6xQKw,FB,649,289,0.7993,0.7799,5.6065000000000005,1.9399000000000002,16.5737,3.8128,0.0634,10
OlMlB7yAqL,wvq9B9wQWn,CM,351,178,0.8933000000000001,0.887,1.1141,0.6259,19.3507,3.36,0.061900000000000004,6
OlMlBKG4qL,vzqoOgNqap,W,972,251,0.7809,0.8038000000000001,-5.7466,-2.2895,15.4319,-0.5367000000000001,0.035300000000000005,19
OlMle3AD5L,jYQJ8EW5GR,CB,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,1
OlMleawP5L,X0Oq66zq6D,CB,323,196,0.8316,0.8229000000000001,1.7196,0.8773000000000001,21.2687,9.0217,0.0729,5
OlMlegLA5L,kaDQ0wRqEv,FB,321,173,0.6879000000000001,0.6819000000000001,1.0338,0.5976,21.7318,5.6606000000000005,0.0286,11
OlMleNXN5L,X0Oq66zq6D,FB,118,72,0.7917000000000001,0.8152,-1.6951,-2.3543,13.9116,2.4719,0.0723,2
OlMleWzR5L,pzeQZ6xQKw,ST,1602,391,0.6803,0.7426,-24.365,-6.2315,14.4278,2.2618,0.0718,17
OlMlezzg5L,EKXMeX3Q64,CB,454,194,0.8557,0.8385,3.3406000000000002,1.722,22.3666,8.3396,0.0722,6
OlMlnxlDqL,lgpMOvnQzy,CB,1673,1161,0.8932,0.8586,40.147,3.458,22.2681,7.6679,0.1165,18
OlMlonPQLz,kaDQ0wRqEv,AM,1069,547,0.8263,0.7982,15.392,2.8139000000000003,17.9748,0.9479000000000001,0.0675,14
p6qb3zlDQ0,lgpMOvnQzy,FB,18,2,0.5,0.9032,-0.8065,-40.3238,16.0956,-9.545,0.0064,2
p6qb4pwM0G,a2lqR4JMr0,GK,1942,789,0.8327,0.8148000000000001,14.1492,1.7933,30.1845,19.8373,0.0707,19
p6qbeEd350,gpMOLwl5zy,GK,2004,751,0.6964,0.6914,3.7895000000000003,0.5046,39.2,32.2381,0.0751,20
p6qbeZ1p50,kRQand1MKZ,CM,1511,551,0.8312,0.8078000000000001,12.892,2.3398,16.465,2.24,0.0775,19
p6qbgGEpQ0,NPqxKXZ59d,W,813,259,0.8147000000000001,0.7523000000000001,16.1605,6.2396,17.9842,0.5178,0.030100000000000002,20
p6qbgNaBQ0,zeQZkL1MKw,W,18,6,0.8333,0.7866000000000001,0.2806,4.676,14.5212,-4.807,0.0083,1
p6qbgzx4Q0,zeQZBOzQKw,FB,680,372,0.8038000000000001,0.8035,0.116,0.031200000000000002,16.3461,1.2755,0.051000000000000004,12
p6qboAn8Q0,NWMWlBK5lz,FB,1348,597,0.7353000000000001,0.7563000000000001,-12.5181,-2.0968,19.1421,-0.183,0.08080000000000001,16
p6qbOD1bQ0,eVq3ya6MWO,CB,1268,973,0.9137000000000001,0.8879,25.1147,2.5812,20.609,6.0535,0.105,15
p6qbOeRXQ0,jYQJ19EqGR,ST,342,82,0.7561,0.7853,-2.3929,-2.9181,14.5073,-1.8,0.0273,6
p6qboGWbQ0,kRQand1MKZ,CB,1023,354,0.7994,0.7912,2.9072,0.8212,18.4279,6.5212,0.0673,16
p6qbOkywQ0,a2lqR4JMr0,DM,683,395,0.7747,0.7866000000000001,-4.7212,-1.1953,22.6753,5.4263,0.063,12
p6qbON3aQ0,zeQZBOzQKw,FB,478,364,0.8214,0.7956000000000001,9.4046,2.5837,18.4869,4.0171,0.0599,9
p6qbOn3DQ0,X0Oq66zq6D,W,1567,560,0.7839,0.791,-3.9726,-0.7094,16.958,1.1527,0.06910000000000001,19
p6qbOnb8Q0,KAqBN0Vqbg,W,1331,389,0.6761,0.7024,-10.2184,-2.6268000000000002,16.0621,-2.165,0.0442,19
p6qbONo3Q0,Vj58weDM8n,DM,560,280,0.8571000000000001,0.8432000000000001,3.9052,1.3947,18.839,4.8026,0.0737,7
p6qborPBQ0,jYQJ8EW5GR,GK,99,25,0.84,0.8071,0.8227,3.291,28.1258,21.7626,0.055600000000000004,1
p6qbPXRpM0,pzeQZ6xQKw,AM,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,1
Pk5L1BXPqO,YgOMngl5wN,DM,544,308,0.8799,0.8973000000000001,-5.3698,-1.7434,15.7136,0.7044,0.0531,11
Pk5L6k6PQO,APk5LGOMOW,W,217,50,0.8,0.8271000000000001,-1.354,-2.7079,13.1618,-1.9527,0.0173,7
Pk5L6rDPQO,zeQZkL1MKw,CM,86,23,0.7826000000000001,0.8647,-1.8886,-8.2114,12.9478,-0.047900000000000005,0.0198,3
Pk5Le0VDqO,eVq3ya6MWO,CM,13,5,0.8,0.7605000000000001,0.19770000000000001,3.9545,19.723300000000002,9.9978,0.008400000000000001,1
Pk5LeG0YqO,9z5k7Yg5A3,W,1410,537,0.6574,0.6686000000000001,-6.0296,-1.1228,18.0256,4.5511,0.0765,17
Pk5LemYYqO,eVq3ya6MWO,DM,201,92,0.9457000000000001,0.9418000000000001,0.35760000000000003,0.38870000000000005,18.899,-1.5390000000000001,0.0911,2
Pk5LepoOqO,X0Oq66zq6D,FB,608,257,0.7938000000000001,0.795,-0.30410000000000004,-0.1183,17.1875,-0.7126,0.043000000000000003,13
Pk5LeYlNqO,EKXMeX3Q64,FB,673,284,0.743,0.7865000000000001,-12.3792,-4.3589,21.8353,4.4589,0.068,9
Pk5LggA7MO,gpMOLwl5zy,CB,1677,802,0.9065000000000001,0.8868,15.7596,1.9649999999999999,21.9709,5.092,0.0971,18
Pk5Lggy7MO,gpMOLwl5zy,ST,1331,227,0.8106,0.7935,3.8796,1.7091,17.6268,-3.3918,0.0396,16
Pk5LgPOmMO,YgOMngl5wN,CB,765,363,0.7934,0.7751,6.646,1.8308,22.7941,10.1876,0.0545,13
Pk5LJZZQOW,kaDQ0wRqEv,CB,1025,651,0.8817,0.8622000000000001,12.7383,1.9567,21.8874,9.0287,0.0937,12
raMy4ylQd2,X0Oq66zq6D,CB,407,203,0.8621000000000001,0.8506,2.3249,1.1453,20.9822,8.302,0.0439,9
raMyA6KRMd,gpMOLwl5zy,FB,1734,726,0.7686000000000001,0.7525000000000001,11.7017,1.6118000000000001,20.7482,1.7281,0.08020000000000001,20
raMyAExNMd,0KPqjA456v,CM,127,42,0.6667000000000001,0.7836000000000001,-4.9105,-11.6916,16.0762,3.8812,0.0541,2
raMyAGEBMd,zeQZkL1MKw,W,455,128,0.7344,0.738,-0.4627,-0.36150000000000004,14.5752,-2.6310000000000002,0.0252,11
raMyAW6BMd,APk5LGOMOW,GK,197,69,0.7826000000000001,0.7599,1.5684,2.2731,30.0633,22.2885,0.07150000000000001,2
raMyAWZAMd,NWMWlBK5lz,ST,1729,378,0.8413,0.8377,1.3379,0.354,13.912700000000001,-1.9679000000000002,0.053200000000000004,19
raMyAywlMd,KAqBN0Vqbg,W,1644,654,0.8104,0.8134,-1.9559000000000002,-0.29910000000000003,18.3568,3.1452,0.0825,17
raMyAZR2Md,jYQJ19EqGR,CM,1712,1191,0.8841,0.8473,43.9243,3.688,20.5036,4.725,0.11660000000000001,18
raMyeeOAMd,zeQZBOzQKw,ST,462,108,0.8056000000000001,0.8324,-2.8971999999999998,-2.6825,14.9362,-0.9938,0.0137,15
raMyeneJMd,zeQZkL1MKw,CB,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,1
raMyeRERMd,lgpMOvnQzy,FB,1155,571,0.8056000000000001,0.7986000000000001,4.0012,0.7007,20.3035,6.1919,0.074,15
raMyeZ2NMd,YgOMngl5wN,CB,678,310,0.8806,0.8679,3.9585,1.2769,20.2758,8.0289,0.0654,9
raMyr4Ne5d,jYQJ8EW5GR,FB,1578,851,0.8743000000000001,0.8673000000000001,5.9367,0.6976,19.9588,4.2089,0.09960000000000001,17
raMyrEDR5d,mKAqBBmqbg,CM,871,333,0.8529,0.8372,5.2169,1.5666,18.354,3.5733,0.0531,15
raMyrrNJ5d,a2lqR4JMr0,FB,814,537,0.8473,0.8428,2.4432,0.455,19.7772,3.9715,0.063,15
raMyrwkR5d,EKXMeX3Q64,CM,1249,616,0.8214,0.8405,-11.7588,-1.9089,18.8255,2.8857,0.0751,17
raMyyJaAMd,0KPqjA456v,W,89,26,0.6154000000000001,0.6417,-0.6832,-2.6279,19.7886,5.3367,0.0824,1
Vj587nmM8n,vzqoOgNqap,ST,174,42,0.7619,0.7911,-1.2257,-2.9182,11.5835,-2.3024,0.012,11
Vj58l2gD58,eVq3ya6MWO,W,36,8,0.875,0.8561000000000001,0.1512,1.8898000000000001,10.3213,-1.955,0.0102,2
Vj58lXp258,kRQand1MKZ,CB,1478,528,0.7595000000000001,0.7481,5.9996,1.1363,23.3915,10.0957,0.0891,16
Vj58w7RmM8,jYQJ19EqGR,FB,1227,853,0.8429000000000001,0.8383,3.9399,0.46190000000000003,19.2277,1.9562,0.096,15
Vj58WEKLM8,wvq9B9wQWn,FB,505,239,0.8912,0.8377,12.8005,5.3559,16.73,2.4527,0.0704,7
Vj58WNDrM8,jYQJ19EqGR,DM,1543,836,0.8684000000000001,0.8614,5.885,0.7039000000000001,16.7485,2.6744,0.0966,16
Vj58WXb2M8,9z5k7Yg5A3,FB,162,70,0.6143000000000001,0.7176,-7.2321,-10.3316,22.6739,8.8148,0.0448,3
vzqo70PBqa,mvzqoLZQap,CM,226,170,0.9118,0.8726,6.6642,3.9201,16.4946,1.5513,0.0328,8
vzqo78BJqa,"['pzeQZ6xQKw', 'WBLMvYAQxe']",W,556,171,0.7836000000000001,0.7649,3.1978,1.87,16.6066,0.49050000000000005,0.0224,18
vzqo7EpLqa,kRQand1MKZ,FB,1095,311,0.6977,0.6956,0.6612,0.2126,16.4548,5.2573,0.0563,17
vzqo7jLvqa,jYQJ19EqGR,FB,1484,820,0.8573000000000001,0.8368,16.8126,2.0503,18.2883,4.789,0.0932,16
vzqo7joZqa,NWMWlBK5lz,CB,733,443,0.8826,0.8492000000000001,14.7875,3.338,19.709,5.3811,0.0726,11
vzqo7mXJqa,jYQJ8EW5GR,W,1578,528,0.8125,0.797,8.1715,1.5476,15.787,1.166,0.061,20
vzqo7o4kqa,zeQZBOzQKw,ST,471,124,0.75,0.7778,-3.4493,-2.7817,17.3573,0.4126,0.0198,13
vzqo7XWpqa,jYQJ19EqGR,CB,927,715,0.9217000000000001,0.8845000000000001,26.5939,3.7194000000000003,22.0476,8.6964,0.10010000000000001,11
vzqo7YOpqa,eVq3ya6MWO,W,528,199,0.7136,0.7394000000000001,-5.1474,-2.5866,20.7977,0.8297,0.0308,12
vzqo7zdZqa,pzeQZ6xQKw,CM,1698,701,0.8388,0.8211,12.4224,1.7721,16.6244,2.8409,0.0859,20
vzqo7zWLqa,X0Oq66zq6D,ST,1648,297,0.7172000000000001,0.7659,-14.4803,-4.8755,14.388,0.556,0.049100000000000005,18
vzqod7xBQa,Z2vQ1xlqrA,W,1433,597,0.804,0.7995,2.6857,0.4499,17.7758,-2.9486,0.0658,20
vzqoddNJQa,EKXMeX3Q64,CB,529,205,0.9122,0.8899,4.5668,2.2277,21.1827,4.7277000000000005,0.0649,7
vzqodDnvQa,EKXMeX3Q64,W,317,195,0.759,0.7955,-7.1288,-3.6558,19.8383,1.5636999999999999,0.0405,10
vzqoddvZQa,APk5LGOMOW,W,1487,489,0.7055,0.7185,-6.3643,-1.3014999999999999,20.3062,2.2488,0.0757,16
vzqoddyjQa,APk5LGOMOW,CB,91,70,0.8429000000000001,0.8434,-0.0407,-0.0582,22.346,3.1962,0.107,1
vzqodgRYQa,APk5LGOMOW,ST,101,25,0.72,0.762,-1.0506,-4.2024,22.0795,3.5684,0.0079,8
vzqodkKBQa,Z2vQ1xlqrA,CM,795,369,0.8374,0.8208000000000001,6.1345,1.6625,17.2076,2.6673999999999998,0.0575,13
vzqodWY7Qa,zeQZBOzQKw,CM,566,357,0.8824000000000001,0.8527,10.5777,2.9629000000000003,14.4405,1.9162,0.0502,12
vzqodXdjQa,0KPqjA456v,FB,566,224,0.7321000000000001,0.7599,-6.2262,-2.7796000000000003,17.7759,2.4028,0.0664,8
vzqodxN7Qa,mvzqoLZQap,ST,1351,364,0.7473000000000001,0.8022,-20.0128,-5.498,13.8252,-1.0966,0.0354,20
vzqoJ3pj5a,a2lqRX2Mr0,W,310,75,0.7467,0.7673,-1.5451000000000001,-2.0601,15.6393,2.7563,0.0132,13
vzqoJLyY5a,mKAqBBmqbg,FB,23,2,0.5,0.6816,-0.36310000000000003,-18.1552,12.8064,7.245,0.005,2
vzqoOO2Zqa,zeQZBOzQKw,FB,239,204,0.9069,0.8541000000000001,10.7653,5.2771,17.9874,4.8715,0.0429,7
vzqorGW75a,vzqoOgNqap,DM,694,426,0.8310000000000001,0.8312,-0.0858,-0.0201,19.3542,5.7741,0.0669,12
vzqorrRk5a,19vQ2095K6,AM,1824,1152,0.7917000000000001,0.7704000000000001,24.5296,2.1293,21.8124,5.5792,0.1255,18
vzqowm7qap,zeQZkL1MKw,ST,1252,684,0.8041,0.7586,31.1,4.5468,19.046,6.0494,0.09970000000000001,13
wvq9ebLaqW,jYQJ19EqGR,FB,168,89,0.7978000000000001,0.8150000000000001,-1.5351,-1.7248,19.3124,3.4976000000000003,0.0347,5
wvq9ed47qW,wvq9B9wQWn,ST,58,13,0.6923,0.7217,-0.38230000000000003,-2.9405,15.8907,4.617,0.0194,2
wvq9edxmqW,WBLMvYAQxe,CB,379,209,0.8373,0.8183,3.9844,1.9064,21.737,4.933,0.0434,9
wvq9eLBwqW,19vQ2095K6,CM,1826,1009,0.8603000000000001,0.8556,4.7416,0.46990000000000004,17.4075,1.5695999999999999,0.108,18
wvq9eWbBqW,kRQabn8MKZ,ST,331,46,0.6304000000000001,0.6815,-2.3499,-5.1084,13.0025,-1.6218,0.0212,8
wvq9eY8YqW,Z2vQ1xlqrA,CB,1033,537,0.8939,0.8652000000000001,15.3729,2.8627000000000002,22.5187,7.8337,0.09720000000000001,11
wvq9eZdYqW,0KPqjA456v,FB,107,61,0.7377,0.7043,2.0391,3.3429,16.0885,2.0835,0.0506,3
wvq9g7AaMW,a2lqRX2Mr0,CB,371,248,0.8911,0.88,2.7688,1.1165,21.504,6.2584,0.0753,6
wvq9gNr3MW,NPqxKXZ59d,FB,638,370,0.8486,0.845,1.3339,0.36050000000000004,16.834600000000002,2.7306,0.0712,10
wvq9go6aMW,mvzqoLZQap,ST,1865,769,0.7854,0.7928000000000001,-5.6764,-0.7382000000000001,15.2337,1.0756000000000001,0.0741,19
wvq9gPmNMW,X0Oq66zq6D,CB,1794,1031,0.8661000000000001,0.8312,36.0063,3.4924,24.422,11.5905,0.11040000000000001,18
wvq9gxBmMW,WBLMvYAQxe,DM,785,414,0.9058,0.8872,7.6993,1.8597000000000001,19.0315,1.0476,0.0524,14
wvq9gzx1MW,eVq3ya6MWO,FB,1549,1098,0.8260000000000001,0.8183,8.4883,0.7731,17.9147,3.163,0.1063,17
wvq9jvANQW,9z5k7Yg5A3,ST,118,16,0.5625,0.5525,0.1607,1.0041,16.1141,5.7947,0.0218,3
wvq9jYdBQW,Z2vQ1xlqrA,W,55,13,0.7692,0.8047000000000001,-0.4607,-3.5442,14.4142,-3.9062,0.0126,4
wvq9opZMWn,zeQZkL1MKw,FB,1277,935,0.7872,0.7947000000000001,-7.0015,-0.7488,19.1002,2.1036,0.1032,14
wvq9pAjl5W,eVq3ya6MWO,FB,1207,725,0.8552000000000001,0.8311000000000001,17.4512,2.4071,17.0049,2.2381,0.08270000000000001,15
wvq9X6JB5W,vzqoOgNqap,W,22,14,1.0,0.8748,1.7524000000000002,12.5169,16.0102,1.5443,0.0213,1
wvq9Xdlw5W,zeQZkL1MKw,W,942,291,0.7457,0.7856000000000001,-11.6193,-3.9929,13.312,-2.4194,0.048,13
wvq9XO7B5W,jYQJ8EW5GR,ST,22,2,1.0,0.9863000000000001,0.0273,1.3663,14.865,-9.0275,0.0039000000000000003,3
wvq9Xp1B5W,EKXMeX3Q64,AM,995,394,0.8122,0.799,5.1766,1.3138,17.3406,2.338,0.058600000000000006,15
Xj5Y43JyMb,X0Oq66zq6D,GK,559,164,0.7988000000000001,0.7731,4.2087,2.5663,30.5843,21.0663,0.046400000000000004,6
Xj5Y44KGMb,NPqxKXZ59d,CB,2018,1368,0.8757,0.876,-0.3755,-0.0274,25.5365,9.1636,0.1263,20
Xj5Y4mJXMb,9z5k7Yg5A3,CB,292,106,0.8208000000000001,0.7625000000000001,6.1759,5.8263,22.383,13.0112,0.0654,4
Xj5Y60Kxqb,kaDQ0wRqEv,FB,1517,840,0.8238000000000001,0.8126,9.4434,1.1242,18.0283,2.4403,0.0947,17
Xj5Y68Olqb,"['mvzqoLZQap', '9z5k7Yg5A3']",W,1606,790,0.8595,0.8438,12.3648,1.5652,14.3387,0.6262,0.073,18
Xj5Y6KKaqb,zeQZBOzQKw,W,1976,911,0.7695000000000001,0.7593000000000001,9.2478,1.0151,18.4132,1.0154,0.0723,20
Xj5Y6ko0qb,wvq9B9wQWn,FB,779,408,0.7966000000000001,0.7822,5.8696,1.4386,20.4519,4.4793,0.0947,9
Xj5Y6kWaqb,eVq3ya6MWO,CM,1290,759,0.8933000000000001,0.8573000000000001,27.3087,3.598,18.0395,1.9365,0.0868,15
Xj5Y6xmaqb,KAqBN0Vqbg,AM,78,15,0.8,0.8281000000000001,-0.4217,-2.8115,17.4536,-5.2421,0.0195,2
Xj5Y6zYAqb,vzqoOgNqap,DM,1763,921,0.8556,0.8375,16.6392,1.8066,16.7337,1.2981,0.09230000000000001,19
Xj5Y8R7AMb,0KPqjA456v,ST,1491,384,0.7266,0.7522000000000001,-9.8527,-2.5658000000000003,17.7886,3.3123,0.0656,16
Xj5Y9eBx5b,gpMOLwl5zy,W,1467,380,0.7368,0.7112,9.7497,2.5657,17.6064,-0.5342,0.0529,20
Xj5Y9wax5b,a2lqRX2Mr0,CM,1328,736,0.8655,0.8417,17.485500000000002,2.3757,16.8829,2.3196,0.0707,19
Xj5Y9XmX5b,0KPqjA456v,CM,1542,787,0.8374,0.8192,14.2614,1.8121,17.0075,4.6116,0.0879,20
Xj5Y9ydx5b,wvq9B9wQWn,FB,249,103,0.8252,0.7756000000000001,5.1088000000000005,4.96,18.1069,0.1197,0.0402,6
Xj5Y9zw05b,a2lqRX2Mr0,FB,678,403,0.7667,0.7998000000000001,-13.3285,-3.3073,19.0257,1.3586,0.09190000000000001,8
Xj5YLGKxMb,zeQZBOzQKw,CB,2027,1614,0.9287000000000001,0.8961,52.629,3.2608,19.9081,6.658,0.11910000000000001,20
Xj5YLGRGMb,a2lqR4JMr0,FB,210,146,0.8699,0.8446,3.6864,2.525,20.2391,1.4425,0.0844,3
Xj5YyNjE5b,zeQZkL1MKw,DM,856,438,0.8881,0.875,5.7629,1.3157,17.3005,1.6631,0.06570000000000001,13
Xj5YyZOw5b,9z5k7Yg5A3,CB,1309,552,0.7935,0.8044,-6.0052,-1.0879,22.8352,8.6813,0.0753,17
XVqKeBkKM0,vzqoOgNqap,W,597,170,0.6294000000000001,0.6471,-3.0045,-1.7674,15.1628,3.5060000000000002,0.0346,12
XVqKeYLNM0,pzeQZ6xQKw,DM,1508,844,0.8140000000000001,0.8073,5.6292,0.667,17.8848,5.0272,0.0961,19
XVqKeYOKM0,9z5k7Yg5A3,FB,1814,1209,0.6758000000000001,0.6644,13.7364,1.1362,23.5609,8.9298,0.14,18
XVqKezAwM0,X0Oq66zq6D,DM,6,1,0.0,0.3299,-0.3299,-32.9899,0.0,0.0,0.0033,1
XVqKG17Rq0,a2lqR4JMr0,DM,1317,659,0.9029,0.8735,19.3813,2.941,15.914,2.313,0.09330000000000001,14
XVqKG1XWq0,wvq9B9wQWn,ST,1030,199,0.6482,0.7087,-12.0256,-6.043,14.2957,-0.19390000000000002,0.0329,20
XVqKneW501,jYQJ19EqGR,GK,1707,488,0.7193,0.7133,2.9243,0.5992000000000001,35.6335,28.1162,0.0466,17
XVqKWAZBq0,EKXMeX3Q64,CM,1264,593,0.8668,0.8506,9.5652,1.613,18.4869,1.9104,0.07490000000000001,17
XVqKYp2DM0,NWMWlBK5lz,ST,637,216,0.8194,0.8206,-0.2472,-0.1144,18.3428,-0.008700000000000001,0.048600000000000004,10
xW5pbAlQg1,eVq3ya6MWO,CB,74,28,0.7857000000000001,0.8235,-1.0567,-3.774,19.3607,4.2392,0.0656,1
xW5pr6gRQg,a2lqR4JMr0,W,1276,401,0.783,0.7777000000000001,2.1572,0.538,17.6519,1.2356,0.055,15
xW5prAjYQg,kRQabn8MKZ,FB,1280,582,0.8093,0.8147000000000001,-3.178,-0.546,18.5275,4.5357,0.0868,15
xW5prbllQg,YgOMngl5wN,DM,1906,1191,0.8875000000000001,0.8695,21.3875,1.7958,17.3967,4.4732,0.1078,20
xW5prK4BQg,WBLMvYAQxe,W,284,89,0.809,0.8125,-0.313,-0.3517,18.0319,-3.2842000000000002,0.015700000000000002,11
xW5prl1KQg,EKXMeX3Q64,ST,627,137,0.6642,0.7112,-6.4349,-4.697,14.7399,-0.33380000000000004,0.024800000000000003,14
xW5prZBdQg,kRQabn8MKZ,FB,309,165,0.8242,0.8232,0.16840000000000002,0.10210000000000001,21.5203,6.5415,0.0534,6
xW5pw3PYMg,wvq9B9wQWn,FB,1514,622,0.7958000000000001,0.812,-10.0825,-1.621,17.499,1.2966,0.0753,19
xW5pw8KGMg,YgOMngl5wN,W,129,43,0.8372,0.787,2.1579,5.0185,12.9892,-3.5388,0.0246,4
xW5pwEwGMg,WBLMvYAQxe,CB,1683,868,0.909,0.8899,16.5607,1.9079000000000002,21.5814,6.2647,0.09340000000000001,17
xW5pxANJ5g,zeQZBOzQKw,ST,410,102,0.7549,0.787,-3.2786,-3.2143,13.7018,1.6156000000000001,0.0347,6
xW5pxRGB5g,Vj58weDM8n,CB,1808,1242,0.8704000000000001,0.8593000000000001,13.7549,1.1075,24.6098,9.347,0.1095,19
xW5pxyxB5g,NPqxKXZ59d,GK,200,62,0.7581,0.794,-2.2278000000000002,-3.5932,33.0498,25.4984,0.0596,2
xW5py2Jdqg,kRQabn8MKZ,FB,251,99,0.798,0.8213,-2.3113,-2.3346999999999998,16.6448,-3.4498,0.052000000000000005,4
xW5pyAAGqg,mKAqBBmqbg,W,11,8,1.0,0.8039000000000001,1.5687,19.6091,13.149,2.4581,0.0159,1
xW5pyEZBqg,pzeQZ6xQKw,W,345,116,0.75,0.7899,-4.631,-3.9922,12.7243,0.6983,0.0342,8
xW5pygjdqg,APk5LGOMOW,CB,706,387,0.8786,0.8795000000000001,-0.3537,-0.09140000000000001,22.8694,5.1063,0.0879,9
xW5pynj0qg,kaDQ0wRqEv,ST,569,104,0.6635,0.7202000000000001,-5.8977,-5.6709,13.2918,1.461,0.0195,13
xW5pynPBqg,gpMOLwl5zy,FB,1812,899,0.8287,0.8003,25.5385,2.8407999999999998,19.4339,3.9173999999999998,0.1014,20
xW5pyPEYqg,YgOMngl5wN,CM,166,56,0.8214,0.8104,0.6165,1.1009,13.686,2.1612,0.024,6
xW5pyrwKqg,NWMWlBK5lz,CM,904,450,0.8511000000000001,0.853,-0.8508,-0.18910000000000002,18.4027,4.2353,0.066,13
xW5pyx70qg,kaDQ0wRqEv,CM,453,237,0.8608,0.8566,0.9949,0.4198,17.9738,-1.1957,0.0466,9
xW5pyyaJqg,a2lqR4JMr0,DM,1463,795,0.8805000000000001,0.8561000000000001,19.4088,2.4414,18.5688,2.667,0.0915,17
zeQZ7DJzMK,KAqBN0Vqbg,DM,591,370,0.9189,0.8878,11.522,3.114,19.3654,2.9485,0.06520000000000001,10
zeQZe4aYqK,jYQJ8EW5GR,W,27,3,0.33330000000000004,0.663,-0.9889,-32.9649,14.1367,-1.2650000000000001,0.0083,2
zeQZJxR1QK,WBLMvYAQxe,FB,371,176,0.7727,0.7752,-0.4404,-0.25020000000000003,18.7166,3.3727,0.0324,10
zeQZKbYMKw,zeQZkL1MKw,ST,1110,372,0.7715000000000001,0.7935,-8.1645,-2.1948,16.1342,-0.9301,0.0551,13
zeQZX96N5K,WBLMvYAQxe,FB,1414,798,0.8409000000000001,0.8219000000000001,15.1608,1.8998,18.4428,3.9698,0.10250000000000001,15
zeQZXXm15K,Z2vQ1xlqrA,FB,1131,653,0.8055,0.7932,8.0272,1.2293,18.3175,3.555,0.08320000000000001,15
0Oq6246gq6,e7MzZbKMr0,W,743,182,0.6703,0.7296,-10.7922,-5.9298,15.6065,2.6497,0.0669,10
0Oq633E7Q6,7vQ7x3YMD1,CB,54,11,0.7273000000000001,0.8054,-0.8599,-7.8176,30.2778,12.6634,0.0362,1
0Oq634rAQ6,7VqGLwzQvW,ST,181,21,0.7619,0.8432000000000001,-1.7069,-8.128,16.1225,-5.2127,0.008400000000000001,9
0Oq637ePQ6,7VqGLwzQvW,CM,1249,619,0.9273,0.8972,18.6484,3.0127,18.8958,-0.3594,0.0916,13
0Oq6383dQ6,4JMAZ1D5Kg,W,1217,283,0.6254000000000001,0.6743,-13.8375,-4.8896,17.8536,4.9313,0.0623,14
0Oq638a6Q6,7vQ7x3YMD1,CM,864,291,0.8385,0.8356,0.8284,0.2847,20.8429,0.4681,0.0499,14
0Oq63bKxQ6,Oa5w0kDq14,CB,1304,717,0.7922,0.8012,-6.4848,-0.9044000000000001,23.4381,9.7175,0.099,15
0Oq63oxzQ6,OlMlejP5Lz,FB,1027,351,0.6439,0.6646000000000001,-7.2854,-2.0756,18.6879,3.3561,0.06380000000000001,15
0Oq63v4rQ6,NWMWllL5lz,CB,117,74,0.7703,0.7995,-2.1603,-2.9194,27.2941,14.8357,0.07830000000000001,2
0Oq63wRdQ6,Pk5LzyGQOW,W,220,41,0.6098,0.7315,-4.9914000000000005,-12.1741,18.7719,-1.4789,0.018600000000000002,7
0Oq63Ym2Q6,0Oq6332Q6D,FB,487,133,0.7368,0.7281000000000001,1.1652,0.8761,18.0725,0.5351,0.0415,9
0Oq6ENG256,7VqGLwzQvW,FB,916,561,0.8200000000000001,0.7743,25.593,4.562,23.2981,9.3459,0.0853,13
0Oq6ErD656,Pk5LzyGQOW,FB,1233,612,0.7696000000000001,0.7423000000000001,16.7391,2.7351,26.5149,6.4033,0.1168,13
0Oq6Ervr56,Pk5LzyGQOW,FB,192,83,0.8193,0.8272,-0.6544,-0.7884,23.1054,3.5551,0.04,5
0Oq6L7PgM6,NWMWg9LMlz,ST,706,141,0.7021000000000001,0.7323000000000001,-4.2487,-3.0132,14.88,0.7896000000000001,0.0257,14
0Oq6LkVdM6,NWMWllL5lz,CB,714,391,0.8798,0.8431000000000001,14.3578,3.6721,22.7053,8.2493,0.123,7
0Oq6lp3XM6,Oa5w0kDq14,CM,1291,417,0.6787000000000001,0.7454000000000001,-27.8311,-6.6741,22.4815,7.1515,0.0742,14
